id,y__abs_energy,"y__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""max""",y__ar_coefficient__coeff_3__k_10,y__count_above_mean,"y__fft_aggregated__aggtype_""centroid""",y__index_mass_quantile__q_0.1,y__number_peaks__n_1,y__ratio_beyond_r_sigma__r_1.5
imglib__imglib2#net.imglib2.converter.RealTypeConvertersBenchmark.converter#srcType=DoubleType&targetType=DoubleType---6,1.0318081353854211e-11,-0.1751690278914206,0.1001425609630946,1089.0,438.7048766906642,0.097,962.0,0.0086666666666666
imglib__imglib2#net.imglib2.converter.RealTypeConvertersBenchmark.converter#srcType=DoubleType&targetType=DoubleType---8,1.0027000426235258e-11,-0.0523043538989323,0.0335421015536011,999.0,584.3791621903736,0.096,976.0,0.001
imglib__imglib2#net.imglib2.converter.RealTypeConvertersBenchmark.converter#srcType=DoubleType&targetType=DoubleType---9,9.444357747732372e-12,-0.1764898356034369,0.1656818030952425,1150.0,358.80615275835214,0.097,973.0,0.0166666666666666
imglib__imglib2#net.imglib2.loops.ClassCopyProviderBenchmark.sumMinMax_using_ClassCopyProvider#---0,0.030225880305356,-0.0744531677575115,0.221613370826968,1280.0,202.4022515822476,0.099,923.0,0.0046666666666666
imglib__imglib2#net.imglib2.loops.ClassCopyProviderBenchmark.sumMinMax_using_ClassCopyProvider#---1,0.0304413783065623,-0.1017701802848796,0.0891008118318478,1766.0,237.56701226523305,0.1,924.0,0.0033333333333333
imglib__imglib2#net.imglib2.loops.ClassCopyProviderBenchmark.sumMinMax_using_ClassCopyProvider#---2,0.0303037575383752,-0.1543383320579916,0.1189069334819849,1906.0,200.54617308391525,0.099,883.0,0.0056666666666666
imglib__imglib2#net.imglib2.loops.ClassCopyProviderBenchmark.sumMinMax_using_ClassCopyProvider#---3,0.030225880305356,-0.0744531677575115,0.221613370826968,1280.0,202.4022515822476,0.099,923.0,0.0046666666666666
imglib__imglib2#net.imglib2.loops.ClassCopyProviderBenchmark.sumMinMax_using_ClassCopyProvider#---4,0.0304413783065623,-0.1017701802848796,0.0891008118318478,1766.0,237.56701226523305,0.1,924.0,0.0033333333333333
imglib__imglib2#net.imglib2.loops.ClassCopyProviderBenchmark.sumMinMax_using_ClassCopyProvider#---5,0.0308136891044886,-0.1195507423946942,0.0695984575088263,1950.0,202.98985103452983,0.1,928.0,0.0043333333333333
imglib__imglib2#net.imglib2.loops.ClassCopyProviderBenchmark.sumMinMax_using_ClassCopyProvider#---6,0.0307878865632098,-0.187862117008947,0.0929453817993691,1739.0,201.5165411348822,0.0996666666666666,919.0,0.004
imglib__imglib2#net.imglib2.loops.ClassCopyProviderBenchmark.sumMinMax_using_ClassCopyProvider#---7,0.0308136891044886,-0.1195507423946942,0.0695984575088263,1950.0,202.98985103452983,0.1,928.0,0.0043333333333333
imglib__imglib2#net.imglib2.loops.ClassCopyProviderBenchmark.sumMinMax_using_ClassCopyProvider#---8,0.0303037575383752,-0.1543383320579916,0.1189069334819849,1906.0,200.54617308391525,0.099,883.0,0.0056666666666666
imglib__imglib2#net.imglib2.loops.ClassCopyProviderBenchmark.sumMinMax_using_ClassCopyProvider#---9,0.0304362345734942,-0.1912152788150031,0.0957479552543376,1755.0,233.63263326411376,0.0986666666666666,926.0,0.0036666666666666
imglib__imglib2#net.imglib2.loops.LoopBuilderVsCursorsBenchmark.flatCopy#inputImage=ArrayImg&outputImage=ArrayImg---3,0.4879149571896277,0.1557153521253672,0.0932283305849472,1232.0,205.39109889805584,0.1013333333333333,938.0,0.071
imglib__imglib2#net.imglib2.loops.LoopBuilderVsCursorsBenchmark.flatCopy#inputImage=ArrayImg&outputImage=ArrayImg---5,0.5022708053121581,0.2474544030083441,0.0879792880823247,1296.0,199.39337245965285,0.1023333333333333,931.0,0.1063333333333333
imglib__imglib2#net.imglib2.loops.LoopBuilderVsCursorsBenchmark.flatCopy#inputImage=ArrayImg&outputImage=ArrayImg---9,0.5022708053121581,0.2474544030083441,0.0879792880823247,1296.0,199.39337245965285,0.1023333333333333,931.0,0.1063333333333333
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.copy_flatIterable#---0,0.0229770809356023,-0.1079262388298003,0.0422164078078322,2587.0,148.1933347062695,0.1,933.0,0.057
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.copy_flatIterable#---1,0.0227410114022701,-0.1405917145556226,0.0831445969169709,2196.0,144.08060136977974,0.0996666666666666,937.0,0.003
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.copy_flatIterable#---2,0.0228936647709861,-0.1313284855189018,0.1355450656344108,2593.0,151.9695494863259,0.1,972.0,0.003
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.copy_flatIterable#---3,0.0228178065443777,-0.147890968453504,0.1260682527613855,2304.0,147.53445484550926,0.0996666666666666,919.0,0.003
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.copy_flatIterable#---4,0.0227410114022701,-0.1405917145556226,0.0831445969169709,2196.0,144.08060136977974,0.0996666666666666,937.0,0.003
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.copy_flatIterable#---5,0.022734211272103,-0.0984366664653291,0.1049987289338989,2160.0,150.7265586634,0.0996666666666666,958.0,0.003
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.copy_flatIterable#---6,0.0227993185904257,-0.1398360482868744,0.1040632973118595,1952.0,142.8111849768202,0.1,951.0,0.003
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.copy_flatIterable#---7,0.0227030113438017,-0.1400922144783837,0.1205101686657654,1822.0,147.6043171253678,0.1,950.0,0.003
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.copy_flatIterable#---8,0.0227410114022701,-0.1405917145556226,0.0831445969169709,2196.0,144.08060136977974,0.0996666666666666,937.0,0.003
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.copy_flatIterable#---9,0.0227993185904257,-0.1398360482868744,0.1040632973118595,1952.0,142.8111849768202,0.1,951.0,0.003
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.copy_loopBuilder#---0,0.6815675249607727,0.3525448283002829,0.0512925635008761,2839.0,140.04005895517514,0.136,907.0,0.0536666666666666
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.copy_loopBuilder#---1,0.6813188447225194,0.3582567760382493,0.0330842505925672,2840.0,143.3238547234104,0.136,912.0,0.0533333333333333
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.copy_loopBuilder#---2,0.6813188447225194,0.3582567760382493,0.0330842505925672,2840.0,143.3238547234104,0.136,912.0,0.0533333333333333
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.copy_loopBuilder#---3,0.681463355007968,0.3505404002858984,0.0644790702660318,2839.0,148.25612892831202,0.136,939.0,0.054
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.copy_loopBuilder#---4,0.6807852175504939,0.3561989384187774,0.0472520952569648,2839.0,137.35819424784097,0.136,921.0,0.0536666666666666
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.copy_loopBuilder#---5,0.6813188447225194,0.3582567760382493,0.0330842505925672,2840.0,143.3238547234104,0.136,912.0,0.0533333333333333
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.copy_loopBuilder#---6,0.6807852175504939,0.3561989384187774,0.0472520952569648,2839.0,137.35819424784097,0.136,921.0,0.0536666666666666
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.copy_loopBuilder#---7,0.6819396519754741,0.3522951958944971,0.0276116904358027,2839.0,145.1159006881097,0.136,931.0,0.0536666666666666
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.copy_loopBuilder#---8,0.6807339459171998,0.3378894005781865,0.0698481440076377,2840.0,151.94431736520517,0.1356666666666666,928.0,0.0536666666666666
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.copy_loopBuilder#---9,0.6820505545018044,0.3512898416500766,0.0567301418523116,2840.0,156.63543121726792,0.136,951.0,0.0536666666666666
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.copy_pairedView#---0,0.8746744963195402,-0.8355572373917155,0.212591379034377,1553.0,121.07033994573374,0.0946666666666666,992.0,0.0026666666666666
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.copy_pairedView#---1,0.8756360904793639,-0.8392104130838223,0.1981944289124612,1553.0,118.02298121414071,0.0946666666666666,909.0,0.0026666666666666
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.copy_pairedView#---2,0.8746744963195402,-0.8355572373917155,0.212591379034377,1553.0,121.07033994573374,0.0946666666666666,992.0,0.0026666666666666
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.copy_pairedView#---3,0.8746632344723102,-0.8495373147688029,0.0426611038137879,1553.0,113.68652710304114,0.0946666666666666,797.0,0.0016666666666666
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.copy_pairedView#---4,0.8757358120138248,-0.8455976566502237,0.1255611478336968,1553.0,115.97411518096568,0.0946666666666666,839.0,0.003
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.copy_pairedView#---5,0.8770362270580395,-0.6722868472635019,0.0491422401857142,1553.0,246.1521335104754,0.0943333333333333,885.0,0.0023333333333333
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.copy_pairedView#---6,0.8746744963195402,-0.8355572373917155,0.212591379034377,1553.0,121.07033994573374,0.0946666666666666,992.0,0.0026666666666666
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.copy_pairedView#---7,0.8746744963195402,-0.8355572373917155,0.212591379034377,1553.0,121.07033994573374,0.0946666666666666,992.0,0.0026666666666666
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.copy_pairedView#---8,0.8752589400283343,-0.8398578921545581,0.1743709629720577,1553.0,118.56927880170832,0.0946666666666666,934.0,0.0023333333333333
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.copy_pairedView#---9,0.8756648593696711,-0.8428096003231588,0.2357790336830445,1553.0,120.29616379909623,0.0946666666666666,987.0,0.0023333333333333
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.gradient_LoopBuilder_MultiThreaded#---0,0.0564465920931758,-0.0980008335419005,0.0614566189478846,327.0,731.5024805950517,0.0703333333333333,992.0,0.0003333333333333
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.gradient_LoopBuilder_MultiThreaded#---1,0.0880446195448904,-0.1003319047196044,0.0261966811897923,244.0,736.2067033672668,0.0606666666666666,971.0,0.0003333333333333
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.gradient_LoopBuilder_MultiThreaded#---2,0.0933503159596599,-0.0986590278205086,0.0383724269611357,244.0,736.6345724409748,0.0593333333333333,993.0,0.0003333333333333
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.gradient_LoopBuilder_MultiThreaded#---3,0.0591946800693229,-0.0996612579389978,0.027980088745595,280.0,731.6886688441801,0.0686666666666666,980.0,0.0003333333333333
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.gradient_LoopBuilder_MultiThreaded#---4,0.0880446195448904,-0.1003319047196044,0.0261966811897923,244.0,736.2067033672668,0.0606666666666666,971.0,0.0003333333333333
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.gradient_LoopBuilder_MultiThreaded#---5,0.0529997789710534,-0.0987381930406215,0.0709113636087215,317.0,730.6700882489863,0.0706666666666666,989.0,0.0003333333333333
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.gradient_LoopBuilder_MultiThreaded#---6,0.0933503159596599,-0.0986590278205086,0.0383724269611357,244.0,736.6345724409748,0.0593333333333333,993.0,0.0003333333333333
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.gradient_LoopBuilder_MultiThreaded#---7,0.0580826822746532,-0.1007060847860085,0.034426231700837,303.0,731.9985949042582,0.0686666666666666,992.0,0.0003333333333333
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.gradient_LoopBuilder_MultiThreaded#---8,0.072634198468284,-0.0997191138499476,0.0140218722980823,279.0,734.4848658376158,0.0646666666666666,987.0,0.0003333333333333
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.gradient_LoopBuilder_MultiThreaded#---9,0.0581846655407757,-0.0993089895058415,0.0365277635907315,358.0,731.6859902229693,0.069,995.0,0.0003333333333333
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.gradient_better#---0,4.640233527996867,-0.2188981855390756,0.083726164853699,631.0,146.2885791319569,0.0996666666666666,868.0,0.055
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.gradient_better#---1,4.641686421301735,-0.221395672109345,0.0954648315732902,627.0,146.69694635913118,0.0996666666666666,785.0,0.053
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.gradient_better#---2,4.646985749639341,-0.1742016196248965,0.1210836230809744,608.0,147.39621783533642,0.0996666666666666,745.0,0.0533333333333333
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.gradient_better#---3,4.648350724963662,-0.1558474149684119,0.1182260427561202,586.0,189.14467132874748,0.0996666666666666,689.0,0.0296666666666666
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.gradient_better#---4,4.645065001132644,-0.2106211687044762,0.1162635678102723,582.0,141.12555779714606,0.0996666666666666,752.0,0.0493333333333333
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.gradient_better#---5,4.640556081830367,-0.1868319312564444,0.0858399578094543,649.0,142.46625436554055,0.0996666666666666,776.0,0.058
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.gradient_better#---6,4.645065001132644,-0.2106211687044762,0.1162635678102723,582.0,141.12555779714606,0.0996666666666666,752.0,0.0493333333333333
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.gradient_better#---7,4.635688279117191,-0.1439778833011399,0.1063078142726253,630.0,137.7818219375104,0.0996666666666666,817.0,0.052
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.gradient_better#---8,4.641686421301735,-0.221395672109345,0.0954648315732902,627.0,146.69694635913118,0.0996666666666666,785.0,0.053
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.gradient_better#---9,4.646985749639341,-0.1742016196248965,0.1210836230809744,608.0,147.39621783533642,0.0996666666666666,745.0,0.0533333333333333
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.gradient_niceAndSlow#---0,3.1571119808271733,0.3942141057108994,0.1887126283438344,666.0,246.66145811701816,0.1023333333333333,834.0,0.2196666666666666
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.gradient_niceAndSlow#---1,3.1631895756862933,0.3920286397041166,0.1229368793879329,666.0,240.4980985588968,0.1023333333333333,875.0,0.2196666666666666
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.gradient_niceAndSlow#---2,3.160506978811833,0.4097117347718119,0.1592985683858016,666.0,240.38438660725063,0.1026666666666666,823.0,0.2196666666666666
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.gradient_niceAndSlow#---3,3.1621514074285098,0.3918399228085945,0.1155269984632627,666.0,240.3838688001411,0.1023333333333333,865.0,0.2196666666666666
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.gradient_niceAndSlow#---4,3.167303181143116,0.3970736685943739,0.1236845874982082,670.0,241.97055004152585,0.1023333333333333,877.0,0.2196666666666666
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.gradient_niceAndSlow#---5,3.1571119808271733,0.3942141057108994,0.1887126283438344,666.0,246.66145811701816,0.1023333333333333,834.0,0.2196666666666666
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.gradient_niceAndSlow#---6,3.1571119808271733,0.3942141057108994,0.1887126283438344,666.0,246.66145811701816,0.1023333333333333,834.0,0.2196666666666666
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.gradient_niceAndSlow#---7,3.1626982655860427,0.3879630118624499,0.1332245124051823,666.0,243.11911314879688,0.1023333333333333,916.0,0.2196666666666666
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.gradient_niceAndSlow#---8,3.1621514074285098,0.3918399228085945,0.1155269984632627,666.0,240.3838688001411,0.1023333333333333,865.0,0.2196666666666666
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.gradient_niceAndSlow#---9,3.1571119808271733,0.3942141057108994,0.1887126283438344,666.0,246.66145811701816,0.1023333333333333,834.0,0.2196666666666666
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark2#---0,0.7806971193512947,0.5526921385157056,-0.0199904113588205,2642.0,122.7459307970712,0.172,823.0,0.119
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark2#---1,0.8441205245976525,0.5668795916198415,0.0512960794646131,2644.0,141.8640540463172,0.1753333333333333,877.0,0.1186666666666666
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark2#---2,0.7841761536997311,0.5525954140103333,-0.0560245101991934,2647.0,115.70096356164431,0.1713333333333333,914.0,0.117
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark2#---3,0.7845583884513596,0.5532333871884904,-0.0484395378801158,2646.0,121.04361046795992,0.1716666666666666,898.0,0.1176666666666666
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark2#---4,0.7845583884513596,0.5532333871884904,-0.0484395378801158,2646.0,121.04361046795992,0.1716666666666666,898.0,0.1176666666666666
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark2#---5,0.7806971193512947,0.5526921385157056,-0.0199904113588205,2642.0,122.7459307970712,0.172,823.0,0.119
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark2#---6,0.7837197999877464,0.5530990818410385,-0.0371411102127921,2643.0,126.1758128427448,0.1723333333333333,933.0,0.1186666666666666
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark2#---7,0.8441205245976525,0.5668795916198415,0.0512960794646131,2644.0,141.8640540463172,0.1753333333333333,877.0,0.1186666666666666
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark2#---8,0.7832613051050298,0.5553326262399957,-0.0634014155230708,2644.0,116.5339007448715,0.1716666666666666,914.0,0.118
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark3#---0,1.4553744351171456,0.5791734664494403,0.039662392546272,2596.0,151.6899547158739,0.1873333333333333,871.0,0.134
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark3#---1,1.4548234908998212,0.5806501317437461,0.0238154255890789,2596.0,141.18954235450042,0.187,899.0,0.134
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark3#---2,1.4501956801105902,0.582552600360902,0.0040762245610178,2596.0,133.2678079663471,0.187,857.0,0.1343333333333333
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark3#---3,1.4534663672719317,0.5672811295081822,0.0307153377770132,2596.0,143.18838491512415,0.187,886.0,0.1343333333333333
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark3#---4,1.4484838895146577,0.58047844642393,-0.0262310428246035,2596.0,139.3798361899854,0.187,855.0,0.1343333333333333
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark3#---5,2.12612837569988,0.5507021606927306,0.0718584034520643,2646.0,120.27787526919008,0.1813333333333333,887.0,0.1176666666666666
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark3#---6,1.4489161742902714,0.5786082372609128,-0.0027679626135527,2596.0,142.69964114142277,0.187,853.0,0.134
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark3#---7,2.12612837569988,0.5507021606927306,0.0718584034520643,2646.0,120.27787526919008,0.1813333333333333,887.0,0.1176666666666666
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark3#---8,2.12612837569988,0.5507021606927306,0.0718584034520643,2646.0,120.27787526919008,0.1813333333333333,887.0,0.1176666666666666
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark3#---9,1.4553744351171456,0.5791734664494403,0.039662392546272,2596.0,151.6899547158739,0.1873333333333333,871.0,0.134
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark4#---0,2.280384622688713,0.6236396811310486,0.0468388466199911,2505.0,153.23166675814028,0.2093333333333333,937.0,0.165
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark4#---1,2.275401078124224,0.6232253155283336,0.0340436993317741,2505.0,157.56123464001712,0.2093333333333333,920.0,0.165
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark4#---2,2.27585308418198,0.6220339581869248,-0.041131387769424,2505.0,147.51932858932685,0.209,994.0,0.165
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark4#---3,2.2724581511578146,0.6262120544926754,0.0027798327955763,2505.0,154.635864951277,0.2093333333333333,901.0,0.165
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark4#---4,2.27585308418198,0.6220339581869248,-0.041131387769424,2505.0,147.51932858932685,0.209,994.0,0.165
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark4#---5,2.270068670565946,0.6228348602949458,0.0173452056463835,2505.0,160.01618499301068,0.2093333333333333,939.0,0.165
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark4#---6,2.2782750562732343,0.6080878693516211,0.0704224633365,2505.0,209.98353803054536,0.2093333333333333,914.0,0.1656666666666666
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark4#---7,2.282886105441416,0.6079849956113992,0.1112276503199894,2505.0,184.7115572253188,0.2093333333333333,913.0,0.165
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark4#---8,2.27585308418198,0.6220339581869248,-0.041131387769424,2505.0,147.51932858932685,0.209,994.0,0.165
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark4#---9,4.074866736366043,0.6287400868940605,0.0173043057694767,2505.0,114.3560944310528,0.2193333333333333,504.0,0.1646666666666666
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark5#---0,3.187886269716615,0.6617112096568777,0.1497878481781174,2416.0,206.1369536618081,0.2303333333333333,948.0,0.1956666666666666
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark5#---1,3.185620532759001,0.6435854920856187,0.1880731291903584,2416.0,210.98529107170896,0.23,932.0,0.1953333333333333
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark5#---2,3.195047416077454,0.6544210840427204,0.1312433178566505,2416.0,205.35053120656804,0.23,939.0,0.1953333333333333
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark5#---3,3.184402508713524,0.6581185761533404,0.2055633357684519,2416.0,198.7239633659245,0.23,910.0,0.195
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark5#---4,3.187886269716615,0.6617112096568777,0.1497878481781174,2416.0,206.1369536618081,0.2303333333333333,948.0,0.1956666666666666
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark5#---5,3.187886269716615,0.6617112096568777,0.1497878481781174,2416.0,206.1369536618081,0.2303333333333333,948.0,0.1956666666666666
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark5#---6,3.2022790253247857,0.6485155262161747,0.1575207225048167,2416.0,223.5366790271817,0.23,968.0,0.196
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark5#---7,3.2022790253247857,0.6485155262161747,0.1575207225048167,2416.0,223.5366790271817,0.23,968.0,0.196
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark5#---8,3.184402508713524,0.6581185761533404,0.2055633357684519,2416.0,198.7239633659245,0.23,910.0,0.195
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark5#---9,3.2022790253247857,0.6485155262161747,0.1575207225048167,2416.0,223.5366790271817,0.23,968.0,0.196
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark6#---0,7.522199234588152,0.660989269435369,0.0297222580754619,2436.0,161.77443379306655,0.2373333333333333,843.0,0.188
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark6#---1,4.345851131387261,0.6776271128441337,0.190692039271367,2357.0,220.7522020153115,0.2446666666666666,851.0,0.2163333333333333
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark6#---2,4.349822030168924,0.654306327570331,0.1773164483177722,2357.0,223.7011575525357,0.2443333333333333,833.0,0.2163333333333333
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark6#---3,4.369433020851154,0.6784307547107314,0.228684524950928,2357.0,199.9420992147006,0.2443333333333333,840.0,0.2146666666666666
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark6#---4,7.522199234588152,0.660989269435369,0.0297222580754619,2436.0,161.77443379306655,0.2373333333333333,843.0,0.188
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark6#---5,7.522199234588152,0.660989269435369,0.0297222580754619,2436.0,161.77443379306655,0.2373333333333333,843.0,0.188
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark6#---6,4.349822030168924,0.654306327570331,0.1773164483177722,2357.0,223.7011575525357,0.2443333333333333,833.0,0.2163333333333333
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark6#---7,4.369433020851154,0.6784307547107314,0.228684524950928,2357.0,199.9420992147006,0.2443333333333333,840.0,0.2146666666666666
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark6#---8,4.346498205395402,0.6833430019791661,0.1882632902566056,2357.0,210.2850621586936,0.2443333333333333,852.0,0.2156666666666666
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark6#---9,4.349822030168924,0.654306327570331,0.1773164483177722,2357.0,223.7011575525357,0.2443333333333333,833.0,0.2163333333333333
imglib__imglib2#net.imglib2.parallel.ParallelizationBenchmark.defaultBehavior#---0,7.676305288573721,-0.1257860079501215,0.3611673766884956,622.0,632.732815377275,0.0923333333333333,984.0,0.0033333333333333
imglib__imglib2#net.imglib2.parallel.ParallelizationBenchmark.defaultBehavior#---1,7.387186552004618,-0.1150850888206974,0.0658787359903279,614.0,637.8594532355888,0.0913333333333333,992.0,0.0033333333333333
imglib__imglib2#net.imglib2.parallel.ParallelizationBenchmark.defaultBehavior#---2,4.97422818645412,-0.1162392962754121,0.0493566013835441,678.0,660.209703672353,0.089,1056.0,0.003
imglib__imglib2#net.imglib2.parallel.ParallelizationBenchmark.defaultBehavior#---3,6.961960507625792,-0.1205961560528578,-0.0109090975047474,607.0,642.9342285772366,0.0916666666666666,959.0,0.003
imglib__imglib2#net.imglib2.parallel.ParallelizationBenchmark.defaultBehavior#---4,4.667142648083805,-0.1269670072016552,-0.0363928231434308,807.0,647.9542723971168,0.0903333333333333,988.0,0.0033333333333333
imglib__imglib2#net.imglib2.parallel.ParallelizationBenchmark.defaultBehavior#---5,7.676305288573721,-0.1257860079501215,0.3611673766884956,622.0,632.732815377275,0.0923333333333333,984.0,0.0033333333333333
imglib__imglib2#net.imglib2.parallel.ParallelizationBenchmark.defaultBehavior#---6,4.97422818645412,-0.1162392962754121,0.0493566013835441,678.0,660.209703672353,0.089,1056.0,0.003
