id,"y__agg_autocorrelation__f_agg_""var""__maxlag_40","y__augmented_dickey_fuller__attr_""teststat""__autolag_""AIC""","y__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""mean""","y__agg_linear_trend__attr_""rvalue""__chunk_len_5__f_agg_""mean""","y__agg_linear_trend__attr_""rvalue""__chunk_len_50__f_agg_""mean""","y__agg_linear_trend__attr_""rvalue""__chunk_len_5__f_agg_""max""",y__permutation_entropy__dimension_6__tau_1,y__number_peaks__n_10,"y__agg_linear_trend__attr_""rvalue""__chunk_len_5__f_agg_""min""","y__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""min""",y__permutation_entropy__dimension_5__tau_1,"y__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""max""","y__agg_autocorrelation__f_agg_""mean""__maxlag_40","y__linear_trend__attr_""rvalue""","y__agg_autocorrelation__f_agg_""median""__maxlag_40","y__fft_coefficient__attr_""real""__coeff_22",y__number_peaks__n_50,y__energy_ratio_by_chunks__num_segments_10__segment_focus_5,y__permutation_entropy__dimension_7__tau_1,"y__cwt_coefficients__coeff_0__w_20__widths_(2, 5, 10, 20)","y__fft_coefficient__attr_""angle""__coeff_36","y__fft_coefficient__attr_""angle""__coeff_62",y__partial_autocorrelation__lag_9,y__partial_autocorrelation__lag_6,"y__fft_coefficient__attr_""abs""__coeff_11",y__count_below_mean,y__count_above_mean,y__permutation_entropy__dimension_4__tau_1,"y__fft_coefficient__attr_""real""__coeff_44","y__fft_coefficient__attr_""angle""__coeff_11"
12c1683495eee1b714c9b0a145630b2e10ef92ec97be67cb46bf6ba23b83cd78,0.0982403454436517,-6.103111518093214,-0.0763048521971439,-0.0722711807069816,-0.1257764053989639,-0.0436125433563024,5.824908941027815,34.0,-0.1170992002457119,-0.1423086443439518,4.500727887714232,-0.0487249311168976,0.5152719646762668,-0.0697751171624608,0.551712364163692,329903.99593311874,11.0,0.1386046156291178,6.662939192834132,-2097.358291582289,43.78721233117035,-117.01388524849426,-0.1266956153606504,0.0355138682632158,2874278.636042642,834.0,779.0,3.07363177795616,-185548.2659710368,-160.37616106802494
12cc7df2e6aca1aa0270dab5fe9f47843c2d4c005e4f582459dfeca022fb05ac,0.0029904130160576,-2.3426037055174214,0.5996487853579079,0.5848366589737233,0.6221785556177682,0.6032580365848128,6.244261574467608,57.0,0.5403951518234958,0.5341301620279848,4.70617482695708,0.6194326439082672,0.7333259593295722,0.5469522171219986,0.7275992257754653,-602.887511504643,12.0,0.0688263141881566,7.103954832015424,12.118757765050107,-70.31247706459725,-106.6815528751765,0.0596026294458075,0.1257700972879953,194959.5550362187,755.0,858.0,3.155855178341154,55561.04969175325,116.89223422646675
1300914ae3947528640096f863cfa01e924adb659f39282826742dc8ba0f81f4,0.052163707690983,1.04305494430004,0.3476284517558842,0.3356177220134615,0.410756017219398,0.3320237114340292,6.159663124618906,37.0,0.3361735276844458,0.3460719401032964,4.674540946375652,0.3454960536324015,0.5153800569522285,0.3300690283907458,0.4267667521765527,107856.54948845175,15.0,0.0625579969144357,7.009511588250573,1026.0468650336545,98.49845342075764,117.87931137393996,-0.0455528355960093,-0.035065909858867,249734.59482192,1155.0,458.0,3.1434598542464194,-17163.550864808913,48.71196220380986
14c9c5e9966a677d7787923e4a3c8e208ca58d29aeea4cd85d587fd3aecba620,0.1107829552929766,-6.415554550164451,0.069105000167245,0.0588266632525033,0.1686156572106549,0.0544338516696719,5.986555508442184,55.0,0.0497035392748073,0.0516812714802467,4.572429738074953,0.0550345160481128,0.4422193104378001,0.0535374406890666,0.4644474100511077,111737.9772686029,9.0,0.108978148800732,6.837592857559836,524.3466872741706,133.1647964941438,-153.45100142276266,-0.0570266247822604,-0.04055552476249,610113.8620857683,801.0,812.0,3.0991916201934666,-35264.60615241941,-30.596738831209223
14e788b536994a9402114f567a872f866c9b359446f28a63a18f4b3aaf801d12,0.0338738576865977,-4.8042599246568125,0.2403769000965697,0.2351381126220261,0.2738581868454006,0.224914411698446,5.980829776626677,52.0,0.2174838992892606,0.236689695747482,4.556985323210268,0.2250511434743033,0.4843891716835223,0.2212575876910937,0.4572924983236051,-64684.815672366894,12.0,0.0025792633630785,6.84992407676497,110.45056932339854,171.35657475367503,51.05381246900531,-0.0107690395395015,0.0827335522692305,860044.1202783062,1087.0,526.0,3.087251336006527,10809.841871135985,144.56177742524477
14f72e22ca86f3e9ec2a842a0dfa3a9d1b931a9e6bf5af3bd26a0dcda3f93073,0.1379907705753177,-6.871149679782016,0.0107936018577821,0.0070283285528407,0.0444786720758352,0.0114674444346093,5.102944158937456,30.0,0.0047296531924812,0.0088757411806014,4.035966217623824,0.0226212400030663,0.4884648174463592,0.005530837658196,0.5189288825861547,-34393.29989857577,11.0,0.0689120267006169,5.789674545739255,-631.0805402958752,154.9796084851557,178.826931194046,0.0142663046546451,-0.170051512472857,844280.9917049687,708.0,905.0,2.8376843290245715,-9193.601880557791,-49.25496975683407
1574c6fb6f73c91b31ea7a1aec4c85fa9c937c84c6b3fd517b42ace2442005fb,0.0112478143815747,-2.684847444425416,0.3052786174636343,0.2772494319655669,0.3915278468575405,0.1224183588079526,6.064002991086059,76.0,0.3678208892038239,0.3051697207169461,4.610606892375173,0.1523944611634683,0.364803243805596,0.2154302924178839,0.3566739210646108,32366.148310097225,11.0,0.0064714891055348,6.944759571784976,-185.0559493680753,126.39440219946358,177.77324448839477,0.012704385881287,0.2628616021595966,118954.45510609348,900.0,713.0,3.1035876218313616,3630.2052551933775,111.41064532057882
162316c29e309f265676784f693e99bc34b101b279fb14bbd1211d98ce8332ab,0.0165938565376262,-9.90307651496131,0.1902930480163539,0.1550891546261553,0.46629265819812,0.1188108733664432,6.026434547556165,65.0,0.1777465034033901,0.1259423291884222,4.618974380699292,0.1287724501476315,0.0275183385702736,0.1029000727227174,-0.0055532910287619,-2568941.970218345,16.0,0.0271125126890062,6.915226373689793,-5373.965875246599,-45.89073899139765,-83.3260902125871,0.0163454674539695,-0.0496069927808834,1771900.5111942233,1447.0,166.0,3.1335060444629605,257026.1856608127,-77.75084474532684
16a424c485ab1c8f57d17b2e5b2a63ef8e9f3b3b58feb2b193fd39d085c0c7b8,0.0102489943420379,-3.070942135292752,-0.2303821186257892,-0.2329152736790475,-0.2470042479416566,-0.2134866039848426,6.08369629153329,63.0,-0.2414240885494915,-0.2292712996992825,4.621564456017612,-0.1922885192951587,0.6082462107954186,-0.2203528477215864,0.5788908415573785,9992.447896903916,11.0,0.0387419547222626,7.020080142716866,-1413.3877627187776,138.17236429994185,-29.79103279171252,0.1578822580729388,0.2120511204914798,46919.8327872954,750.0,863.0,3.1258146032236347,-746.1156511509325,-131.39367427691772
1992918c23cc92244ef4a1efabbf23ab28abe05bf37658eec9af9232d78e0939,0.0137920010496579,-5.288563637770337,0.2447955186923734,0.2139797530007631,0.2187409090041689,0.1070774636797056,6.124931320461941,70.0,0.2103612803546364,0.2105675051520539,4.62764631436241,0.1715559575718678,0.2186199056834377,0.1695366254650373,0.1728696085761856,-71763.24662042063,13.0,0.104993548424893,7.033401659720439,10697.116944888763,-4.57021324361805,-60.32588666092685,0.0480017520715039,0.1066754151159999,1343139.1280361274,543.0,1070.0,3.1082790309004125,-251613.3828510952,74.52376278205458
