id,"y__augmented_dickey_fuller__attr_""teststat""__autolag_""AIC""",y__longest_strike_below_mean,"y__agg_autocorrelation__f_agg_""mean""__maxlag_40","y__agg_autocorrelation__f_agg_""var""__maxlag_40",y__number_peaks__n_10,y__longest_strike_above_mean,"y__agg_autocorrelation__f_agg_""median""__maxlag_40","y__augmented_dickey_fuller__attr_""pvalue""__autolag_""AIC""","y__linear_trend__attr_""pvalue""",y__ar_coefficient__coeff_9__k_10,y__permutation_entropy__dimension_7__tau_1,y__partial_autocorrelation__lag_9,y__number_peaks__n_3,y__permutation_entropy__dimension_6__tau_1,y__energy_ratio_by_chunks__num_segments_10__segment_focus_5,y__number_peaks__n_50,y__last_location_of_minimum,y__number_peaks__n_5,y__permutation_entropy__dimension_5__tau_1,y__symmetry_looking__r_0.15000000000000002,y__partial_autocorrelation__lag_4,y__partial_autocorrelation__lag_7,y__symmetry_looking__r_0.1,y__permutation_entropy__dimension_4__tau_1,y__partial_autocorrelation__lag_8,y__partial_autocorrelation__lag_5,y__index_mass_quantile__q_0.1,y__index_mass_quantile__q_0.2,y__variation_coefficient,"y__fft_coefficient__attr_""imag""__coeff_13"
14f72e22ca86f3e9ec2a842a0dfa3a9d1b931a9e6bf5af3bd26a0dcda3f93073,-6.871149679782016,76.0,0.4884648174463592,0.1379907705753177,30.0,87.0,0.5189288825861547,1.5145056912311212e-09,0.8243450651350485,0.0185945981349829,5.789674545739255,0.0142663046546451,99.0,5.102944158937456,0.0689120267006169,11.0,0.6026038437693738,53.0,4.035966217623824,1.0,-0.3897768984903883,-0.2766781268070951,1.0,2.8376843290245715,-0.094058955029999,-0.2697103986711975,0.0917544947303161,0.1890886546807191,0.6256197644679449,90715.48692794974
1574c6fb6f73c91b31ea7a1aec4c85fa9c937c84c6b3fd517b42ace2442005fb,-2.684847444425416,126.0,0.364803243805596,0.0112478143815747,76.0,36.0,0.3566739210646108,0.0766972257471879,2.1647817595391186e-18,-0.0196248471883353,6.944759571784976,0.012704385881287,206.0,6.064002991086059,0.0064714891055348,11.0,0.7495350278983262,146.0,4.610606892375173,1.0,0.2130842085570549,-0.0755676899303015,1.0,3.1035876218313616,-0.0610878901901447,0.2646647895100762,0.124612523248605,0.2244265344079355,0.8723550820032226,-49449.04927851509
162316c29e309f265676784f693e99bc34b101b279fb14bbd1211d98ce8332ab,-9.90307651496131,137.0,0.0275183385702736,0.0165938565376262,65.0,17.0,-0.0055532910287619,3.318029651462828e-17,3.465776176382746e-05,0.0107394880205161,6.915226373689793,0.0163454674539695,191.0,6.026434547556165,0.0271125126890062,16.0,0.999380037197768,139.0,4.618974380699292,1.0,-0.3115274235983576,-0.0323731402200521,1.0,3.1335060444629605,0.0411722454514725,0.0468362849373021,0.1345319280843149,0.2969621822690638,3.555217547440544,954908.8025573612
16a424c485ab1c8f57d17b2e5b2a63ef8e9f3b3b58feb2b193fd39d085c0c7b8,-3.070942135292752,296.0,0.6082462107954186,0.0102489943420379,63.0,93.0,0.5788908415573785,0.0287796808974912,3.4514654837886e-19,0.1921940230900149,7.020080142716866,0.1578822580729388,187.0,6.08369629153329,0.0387419547222626,11.0,0.9789212647241166,133.0,4.621564456017612,1.0,-0.1823531116717278,-0.1289728787898298,1.0,3.1258146032236347,0.0093073193352726,0.105765862040557,0.0880347179169249,0.1655300681959082,0.2555941095248297,-12199.717549409965
1992918c23cc92244ef4a1efabbf23ab28abe05bf37658eec9af9232d78e0939,-5.288563637770337,18.0,0.2186199056834377,0.0137920010496579,70.0,253.0,0.1728696085761856,5.782372012162134e-06,7.214117813947665e-12,0.0543690239063793,7.033401659720439,0.0480017520715039,195.0,6.124931320461941,0.104993548424893,13.0,0.0681959082455052,130.0,4.62764631436241,1.0,0.0207812860688553,0.0537313915364179,1.0,3.1082790309004125,0.0269088698445601,0.0577257742720438,0.1035337879727216,0.2076875387476751,0.1715193099826984,-836988.6018794231
1be9ec5d983809dab634df4f7a32cadbd5c48bab1c2c9026474286924b6eac7c,-6.5422292227867,143.0,0.2999888986956044,0.0590218520352608,60.0,59.0,0.2589836927722943,9.285164261919617e-09,0.0004236038926775,0.0878547969112527,7.025849169878194,0.0348033994336383,242.0,6.157672890851403,0.0039992345855727,15.0,0.2430254184748914,133.0,4.637963779299787,1.0,0.1472034953435223,0.0629455642955465,1.0,3.105976753856678,0.0620501174949328,0.0320324049447504,0.0192188468691878,0.0818350898946063,1.5255991771794255,-408362.5830545285
1d79613f87ed0d23c3e6f028df721b9d3bf4d322bfb3cf8bdc831fad4231f726,-7.361643304702446,75.0,0.4416340925766272,0.147556647856627,20.0,86.0,0.467417615507793,9.466328346094044e-11,0.0155958344142839,0.1198790061754236,5.4896535435993865,-0.0504730481856237,84.0,4.765846473430248,0.1067806719813258,11.0,0.8115313081215128,52.0,3.779587348253359,1.0,-0.1039426602262876,0.040228320197094,1.0,2.7002699017828737,-0.0806255962465778,-0.0323104602041662,0.1140731556106633,0.2120272783632982,0.4819698109158514,-45129.80851997327
1e2bbb46bb4dada3d75792659a8b8b5807d16e89ffeb64bef7911e54e3f5a45c,-5.479582290567884,377.0,0.5287477391041444,0.1032082438128904,47.0,66.0,0.5511020094133889,2.300373594991193e-06,0.4259607182707017,-0.0196334275160048,6.8257714925625255,-0.1162251378340736,184.0,5.983054576020416,0.0001963986102404,12.0,0.6435213887166771,101.0,4.573412914552236,0.0,-0.0410777265469214,-0.0650060808166107,0.0,3.0991036641863285,-0.1163746403623397,-0.1212045835061963,0.1370117792932424,0.171109733415995,1.2864036447599363,-2786640.6484062206
1e96dba25531d7884b3c21f04badfdd784f86b943fe92058211f18ed087bf15b,-6.403759041386724,142.0,0.537762422867877,0.0945057707124789,41.0,65.0,0.5798378437527172,1.9662402299475907e-08,0.7423387056103574,0.119122258947711,6.541208954965279,-0.0390128131840821,165.0,5.545337077632512,0.0083672540479647,12.0,0.6478611283323001,112.0,4.30236665791344,1.0,-0.1497815193059725,-0.342046567710325,0.0,3.013337219486126,-0.1089705462484338,0.1291400988188183,0.0867947923124612,0.1735895846249225,0.9585587413069562,-1582704.3003244037
1efbfbbe9fc83517f39da4b1219a6429f92282b095214efcbf89ddbfc781ab61,-4.501966158781884,271.0,0.5800974678908906,0.0597485349759706,49.0,65.0,0.5821533432797332,0.0001950375674226,0.4889900536153626,-0.0247600974942895,6.889233261315722,-0.0386845689143623,173.0,6.017634551881198,0.0012321841687367,12.0,0.5716057036577805,105.0,4.584160837507553,1.0,0.0613310228064577,-0.0793502729448247,0.0,3.0993762679502392,-0.0404673668127386,-0.0267436143575977,0.0849349039057656,0.1686298822070675,0.7987987074832187,-898063.9762361605
1f99061074ba1ca04b763dd578b73696e2639df5a9c0a8af8af39e9ff7f72969,-5.340124351908474,137.0,0.631177068768242,0.0463881894784114,45.0,94.0,0.6551472487560085,4.519459898379021e-06,1.9430526960821862e-49,-0.0974480704120227,6.368363776469423,-0.1320407298319235,151.0,5.580153893355751,0.0572288247261258,12.0,0.1146931184128952,97.0,4.334553710065862,1.0,0.0823421937903152,-0.1587202808221808,1.0,2.9953371439982024,-0.1093904937887925,0.163771275004616,0.2386856788592684,0.3149411035337879,0.6885079320501168,-223023.3369102648
1fa06535203693698b96c9d65f3529e724f80a80af2e779880fe15cf9739fad7,-1.1704078602714725,480.0,0.933533132027798,0.0009107582358113,55.0,362.0,0.9346714173614512,0.6861942432216022,8.072682395306999e-269,0.0884395933792637,6.866595672060035,0.0941686378114169,167.0,5.931749694949473,0.0229996036717368,8.0,0.0210787352758834,105.0,4.514647320521513,1.0,0.0674889545585645,-0.0303514849713829,1.0,3.061892907003157,-0.027513734470368,0.1357165517429671,0.2052076875387476,0.2876627402355858,0.6128522970670033,286067.6717540866
1ff834f847c59a8e7b85b171d5e4f32f8ba92c474ded47c7963dbc87633d2696,-8.048718977640744,4.0,-0.0122240047307792,0.4771424590676337,78.0,2.0,-0.4897216646055508,1.7656116612592793e-12,0.9508217678103488,0.1891153186711207,4.606683653576159,0.185805771535004,186.0,3.67351225994066,0.0979827718950827,17.0,0.9969001859888408,170.0,2.994003437267529,0.0,-0.2472634776414513,-0.1142537318269839,0.0,2.2759951496040736,-0.1211272924839958,-0.1078934366561248,0.0998140111593304,0.1996280223186609,0.6275983193409578,-6886.513902804336
207ae79917686557ee67bd32848b1907a6008b0b3127dc6d25decfea11234122,-7.268921910868916,79.0,0.2733655948617104,0.0173115111520262,56.0,145.0,0.2384726747775991,1.6074699004937508e-10,1.7880036047114118e-06,-0.0060685659199948,7.071222251934774,0.0059046795885241,191.0,6.171916281618396,0.0976924926563222,11.0,0.6769993800371978,119.0,4.672116865312696,1.0,0.1827024950101455,-0.0192415961263781,1.0,3.1388316192809995,0.0653240779826915,0.0193148867617797,0.0998140111593304,0.2014879107253565,0.1316292779626991,-25544.773126327946
21865009813b345d2307c8b83e97a65e2be00b5f03bdb89267c3eb49137fa657,-7.257607814400771,84.0,0.5099082625200317,0.1042183909062331,44.0,92.0,0.5572352817153221,1.7144898955180683e-10,0.7667660682541388,0.1288988839995118,6.92609871407398,0.0435989202283934,183.0,5.977606325893127,0.0546019557280726,10.0,0.30564166150031,119.0,4.579226294389746,1.0,-0.099592214783219,-0.1991552937775607,1.0,3.123167230267114,-0.1317525852303452,0.0384876980282908,0.0985740855548667,0.199008059516429,0.3098591553311364,15750.421063909116
21d5bee5fccb8038fb0979891f38c1de025fd9516386a1b67e155d9656975a58,-3.784507830149072,92.0,0.6001113289877379,0.0264646543854955,42.0,112.0,0.6186386942614633,0.003069857332577,3.4701424600728244e-06,-0.0134593696814587,7.063933060579152,-0.0331378812075038,182.0,6.175172454318801,0.2185346890930323,11.0,0.2293862368257904,119.0,4.692607044380107,1.0,-0.0623926921507099,0.1175992198010634,1.0,3.163257487843285,0.0181050108855741,0.2901981582494761,0.0874147551146931,0.1915685058896466,0.5079234492735636,-339116.96619930584
