id,y__large_standard_deviation__r_0.30000000000000004,"y__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.2","y__fft_coefficient__attr_""imag""__coeff_98","y__fft_coefficient__attr_""angle""__coeff_53","y__cwt_coefficients__coeff_11__w_2__widths_(2, 5, 10, 20)","y__fft_coefficient__attr_""angle""__coeff_72","y__cwt_coefficients__coeff_2__w_2__widths_(2, 5, 10, 20)",y__has_duplicate_max,"y__cwt_coefficients__coeff_12__w_5__widths_(2, 5, 10, 20)","y__fft_coefficient__attr_""angle""__coeff_93",y__symmetry_looking__r_0.9500000000000001,y__large_standard_deviation__r_0.4,"y__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""min""",y__large_standard_deviation__r_0.05,"y__cwt_coefficients__coeff_14__w_5__widths_(2, 5, 10, 20)",y__number_crossing_m__m_1,"y__fft_coefficient__attr_""real""__coeff_69","y__cwt_coefficients__coeff_14__w_20__widths_(2, 5, 10, 20)","y__fft_coefficient__attr_""imag""__coeff_5","y__change_quantiles__f_agg_""var""__isabs_True__qh_0.2__ql_0.0","y__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.2","y__fft_coefficient__attr_""abs""__coeff_28","y__fft_coefficient__attr_""abs""__coeff_95","y__cwt_coefficients__coeff_11__w_10__widths_(2, 5, 10, 20)","y__fft_coefficient__attr_""real""__coeff_4",y__partial_autocorrelation__lag_4,"y__fft_coefficient__attr_""abs""__coeff_18","y__cwt_coefficients__coeff_5__w_10__widths_(2, 5, 10, 20)","y__change_quantiles__f_agg_""mean""__isabs_False__qh_0.4__ql_0.0","y__fft_coefficient__attr_""angle""__coeff_16"
apache__tinkerpop#org.apache.tinkerpop.gremlin.driver.GraphBinaryReaderWriterBenchmark.writeBytecode1#---4,0.0,6.009340371398739e-14,1.6196583989080603e-05,-41.09013487506515,7.383739502765179e-08,-117.2481429010352,2.307946043067902e-06,0.0,-3.360632498065212e-07,52.487064269785016,1.0,0.0,8.849663388221179e-07,1.0,-5.70468753546316e-08,0.0,1.1508581636501134e-05,3.0466505387755687e-06,-1.4123496736425905e-05,2.585447007531505e-18,1.6021438005123303e-17,1.9943848568230296e-05,2.128556138038841e-05,1.8995725900808869e-06,3.5500246585173865e-05,0.068215682479312,4.7725776121505766e-06,1.9280574387012097e-06,5.706884221975783e-11,1.2200308552139347
apache__tinkerpop#org.apache.tinkerpop.gremlin.driver.GraphBinaryReaderWriterBenchmark.writeBytecode1#---5,0.0,6.599415490315802e-13,1.696424063147147e-05,-132.58490568882348,-3.089660803031348e-07,151.72378264421974,1.313444437365274e-06,0.0,-2.9791944962244486e-06,-119.45703636232456,1.0,0.0,8.892481133116531e-07,0.0,-3.0178478842892683e-06,0.0,-1.405400426820658e-05,4.586076093110222e-06,-1.053669805565113e-05,3.099980964385688e-18,7.785388005473496e-18,1.828084710237628e-05,4.990987186035691e-05,1.031488018713001e-06,3.197460493556845e-05,0.0168640742846203,1.202573797171066e-05,1.9059507578244362e-07,1.844134433308073e-11,-38.03413095773504
apache__tinkerpop#org.apache.tinkerpop.gremlin.driver.GraphBinaryReaderWriterBenchmark.writeBytecode1#---7,0.0,2.414559995990697e-13,-5.289941642571063e-06,18.76307971396002,-2.8689861715482894e-06,101.61476225479048,-7.375646451922083e-07,0.0,-1.5739286784852124e-06,-118.64552264815926,1.0,0.0,9.203930158399948e-07,0.0,-2.7065679292921134e-06,0.0,9.478437379106724e-06,5.699771894478488e-06,-1.2110032388294913e-05,1.1276931786219704e-18,1.2274229630039925e-17,2.176978691796716e-05,1.8026055204670465e-05,4.110788599281096e-06,2.6377124040551188e-05,0.0524570093471395,2.009290286006573e-05,5.611245582063389e-06,-4.1153252137143655e-11,11.28304996343872
apache__tinkerpop#org.apache.tinkerpop.gremlin.driver.GraphBinaryReaderWriterBenchmark.writeBytecode1#---8,0.0,2.95629200317459e-13,-7.161322120707979e-06,106.4937065197034,-2.225351723749092e-07,-53.85959854085043,2.1590213481573414e-06,0.0,-1.0760813171413796e-06,17.61701555081301,1.0,0.0,9.126227057852856e-07,0.0,-8.473184819755765e-07,0.0,7.0297361051552135e-06,2.805668765990038e-06,-2.070388477088657e-05,3.246220653624072e-18,7.734281899845252e-18,1.4317214444873434e-05,3.55555164262813e-05,1.5867247664610502e-06,4.735457336435569e-05,0.045913188233828,1.853629540261756e-05,1.945650803479758e-06,1.7497244434612995e-11,-103.1907303147791
apache__tinkerpop#org.apache.tinkerpop.gremlin.driver.GraphBinaryReaderWriterBenchmark.writeBytecode1#---9,0.0,6.009340371398739e-14,1.6196583989080603e-05,-41.09013487506515,7.383739502765179e-08,-117.2481429010352,2.307946043067902e-06,0.0,-3.360632498065212e-07,52.487064269785016,1.0,0.0,8.849663388221179e-07,1.0,-5.70468753546316e-08,0.0,1.1508581636501134e-05,3.0466505387755687e-06,-1.4123496736425905e-05,2.585447007531505e-18,1.6021438005123303e-17,1.9943848568230296e-05,2.128556138038841e-05,1.8995725900808869e-06,3.5500246585173865e-05,0.068215682479312,4.7725776121505766e-06,1.9280574387012097e-06,5.706884221975783e-11,1.2200308552139347
apache__tinkerpop#org.apache.tinkerpop.gremlin.driver.GraphSONMapperBenchmark.readBytecode2#---0,0.0,5.461844114640055e-11,-0.0001691093288303,-10.900686612556624,1.2905767573378258e-05,2.074609021663832,0.0001389833150149,0.0,-4.264919582856332e-05,-14.52750587209538,1.0,0.0,1.0823892976145286e-05,0.0,-2.905768220015777e-05,0.0,0.0004407111307925,8.538804965336011e-05,1.4001721780982373e-05,1.42272692821361e-16,8.49395629297141e-16,0.0005059788767984,0.0004216796590052,4.069592580821262e-05,0.0010104615396836,0.0161668372126396,0.0004325997116992,0.0001300167256445,-7.15791979336341e-10,-15.296419347242692
apache__tinkerpop#org.apache.tinkerpop.gremlin.driver.GraphSONMapperBenchmark.readBytecode2#---1,0.0,5.666447537891935e-11,-0.0002181118713255,-26.36326724055984,-3.6027817272939144e-06,11.505781591112024,0.0001462273291496,0.0,-5.874562625902894e-05,-4.911616090238002,1.0,0.0,1.0737159787072858e-05,0.0,-3.512270185984948e-05,0.0,0.00065785582159,7.994656967752707e-05,-0.0001482317072644,6.338207853841273e-17,1.140773426735257e-15,0.0005593710918762,0.0006988327792561,2.8356135621670684e-05,0.0008399800126868,0.013499154465671,0.0004313256344872,0.0001288923822805,-2.724847959570871e-10,-17.261500741293084
apache__tinkerpop#org.apache.tinkerpop.gremlin.driver.GraphSONMapperBenchmark.readBytecode2#---2,0.0,7.475524651312905e-11,-0.0001844111425616,-23.939562177640955,-5.091936769329183e-06,-0.6553507103633227,0.0001943304318916,0.0,-8.153784640434199e-05,-5.604647176305908,1.0,0.0,1.0681643802889934e-05,0.0,-5.5512912898325056e-05,0.0,0.0007586204115178,0.0001001534456988,-0.0003014849824156,8.950879951202141e-17,2.853047780421611e-16,0.0007227440353191,0.0008095496422861,3.2087348627067894e-05,0.0007770940751081,0.0155109601128015,0.0007494714724903,0.0001663300728136,-7.342718932695954e-10,-7.039972888060043
apache__tinkerpop#org.apache.tinkerpop.gremlin.driver.GraphSONMapperBenchmark.readBytecode2#---3,0.0,5.461844114640055e-11,-0.0001691093288303,-10.900686612556624,1.2905767573378258e-05,2.074609021663832,0.0001389833150149,0.0,-4.264919582856332e-05,-14.52750587209538,1.0,0.0,1.0823892976145286e-05,0.0,-2.905768220015777e-05,0.0,0.0004407111307925,8.538804965336011e-05,1.4001721780982373e-05,1.42272692821361e-16,8.49395629297141e-16,0.0005059788767984,0.0004216796590052,4.069592580821262e-05,0.0010104615396836,0.0161668372126396,0.0004325997116992,0.0001300167256445,-7.15791979336341e-10,-15.296419347242692
apache__tinkerpop#org.apache.tinkerpop.gremlin.driver.GraphSONMapperBenchmark.readBytecode2#---4,0.0,5.862660738904726e-11,-0.0001479953195813,-9.602217101034451,9.67330974230778e-06,-6.806273761764085,0.0001453810332475,0.0,-4.674231410720257e-05,-21.43188048899013,1.0,0.0,1.0747472492398125e-05,0.0,-3.356670609998971e-05,0.0,0.0007211548609478,9.371812671679824e-05,-0.0003205546405634,7.50043841506933e-17,3.2246588885215004e-16,0.0004975666878656,0.000449884437521,4.576590101351876e-05,0.000584934016004,0.0206239058849416,0.0006733745732711,0.0001424650611058,-7.81602909886263e-10,-1.411012351274732
apache__tinkerpop#org.apache.tinkerpop.gremlin.driver.GraphSONMapperBenchmark.readBytecode2#---5,0.0,6.093920464949439e-11,-0.0001175437635708,-15.002757148725546,3.045369175741891e-06,-12.764317643117174,0.0001499163467603,0.0,-5.6280456441361165e-05,-19.671562655489915,1.0,0.0,1.071318709097619e-05,0.0,-3.358806205153877e-05,0.0,0.0006865214916352,8.415514895519255e-05,-0.0002120475913988,1.841138738621168e-16,4.331407850683818e-16,0.0006439585752584,0.0005576969363534,3.063445755694565e-05,0.000925748164513,0.0170496570932913,0.0005307038746666,0.0001333376752058,-5.88856450085323e-10,-5.544997042080113
apache__tinkerpop#org.apache.tinkerpop.gremlin.driver.GraphSONMapperBenchmark.readBytecode2#---6,0.0,5.117218189492954e-11,-4.123321345629672e-05,-23.16409993043604,-7.099482595281497e-06,-1.6869992510093703,0.0001380550068962,0.0,-5.6817963139113245e-05,-25.80373099786068,1.0,0.0,1.0788414088864923e-05,0.0,-3.290038924081462e-05,0.0,0.0006496256487857,7.537825628546283e-05,-0.0002964319440462,8.687911621701776e-17,7.155199164827874e-16,0.0005090582546254,0.0004082232889035,2.659273425826292e-05,0.0007100679336669,0.0166907070701523,0.0003868001180999,0.0001217646115178,-1.873049960947157e-09,-20.442819037631885
apache__tinkerpop#org.apache.tinkerpop.gremlin.driver.GraphSONMapperBenchmark.readBytecode2#---7,0.0,6.226112520031188e-11,-0.0001386504010711,-11.69096092594562,-7.424264485532251e-06,-2.773472729650643,0.0001494730725951,0.0,-6.280256094162034e-05,-14.054588283084028,1.0,0.0,1.0882050176994482e-05,0.0,-3.863940627534219e-05,0.0,0.000473369264739,8.47656511628618e-05,-0.000188987471298,2.2524559663963715e-16,7.2551009931892975e-16,0.0007643826394983,0.0006738362827077,2.975422264597624e-05,0.0007389971408577,0.0165181208988135,0.0003663442109798,0.0001356182943614,-8.501197231010732e-10,-16.06420715434161
apache__tinkerpop#org.apache.tinkerpop.gremlin.driver.GraphSONMapperBenchmark.readBytecode2#---8,0.0,6.249176477292367e-11,-0.0002856526531509,-15.999091511220271,-7.83360756235959e-06,-4.742119862452534,0.0001439193426373,0.0,-6.220187451419164e-05,-11.651486960223153,1.0,0.0,1.0884545525516292e-05,0.0,-3.937724775926897e-05,0.0,0.0007867490898123,8.468928810084102e-05,-0.0002907647573809,2.4148145241000114e-16,5.03536046392974e-16,0.0005473177891943,0.0005504299785078,3.132813382936156e-05,0.0009317112481915,0.0196997433252979,0.0005367984069837,0.0001365996297299,-5.317719941943982e-10,-2.6978009056861683
apache__tinkerpop#org.apache.tinkerpop.gremlin.driver.GraphSONMapperBenchmark.readBytecode2#---9,0.0,5.117218189492954e-11,-4.123321345629672e-05,-23.16409993043604,-7.099482595281497e-06,-1.6869992510093703,0.0001380550068962,0.0,-5.6817963139113245e-05,-25.80373099786068,1.0,0.0,1.0788414088864923e-05,0.0,-3.290038924081462e-05,0.0,0.0006496256487857,7.537825628546283e-05,-0.0002964319440462,8.687911621701776e-17,7.155199164827874e-16,0.0005090582546254,0.0004082232889035,2.659273425826292e-05,0.0007100679336669,0.0166907070701523,0.0003868001180999,0.0001217646115178,-1.873049960947157e-09,-20.442819037631885
apache__tinkerpop#org.apache.tinkerpop.gremlin.driver.SerializationBenchmark.testReadMessage1GraphSON#---0,0.0,1.1911129033904518e-10,-0.0001628700107172,-15.367464464821158,-2.002334740805809e-06,3.402446967392535,0.0001827880298291,0.0,-7.595456780939469e-05,-10.32949794786834,1.0,0.0,7.2469536816030945e-06,0.0,-5.020832808693555e-05,0.0,0.0005949829680881,8.515914571688268e-05,-0.0002361779864916,8.014099568178217e-17,4.18048043202597e-16,0.000675195438847,0.0007599101883442,2.3210427718572257e-05,0.0012463899518114,0.0147387492953609,0.0008098704342029,0.000164406372594,-1.1948411200097502e-09,-12.547343005288656
apache__tinkerpop#org.apache.tinkerpop.gremlin.driver.SerializationBenchmark.testReadMessage1GraphSON#---1,0.0,1.2668360052393714e-10,-0.0002291975464863,-7.947987173025826,7.972232688094915e-06,-9.016128548066924,0.0001833299382839,0.0,-6.711800511971681e-05,-6.726558464164767,1.0,0.0,7.314036917831952e-06,0.0,-4.562863115281047e-05,0.0,0.000671443701338,0.0001001652732227,-0.0003839611107343,3.54926492974422e-17,1.3368646872739315e-16,0.0006904187918432,0.0007427619370697,3.9684614100964106e-05,0.0010381304411952,0.0241222277667801,0.0009857674540476,0.0001763841127571,-7.370432927391639e-10,6.487301376637883
apache__tinkerpop#org.apache.tinkerpop.gremlin.driver.SerializationBenchmark.testReadMessage1GraphSON#---2,0.0,1.3019550405218966e-10,-0.0002612177585067,-9.5019629423818,-4.214950778239352e-06,-7.414707647510167,0.0001811331775666,0.0,-6.489586296514887e-05,-2.83419701012811,1.0,0.0,7.30364959553893e-06,0.0,-4.324979910098323e-05,0.0,0.0007029777274679,0.000101387438839,-0.0004032612712139,2.9934457384348805e-17,5.269391385408315e-16,0.0006652278729908,0.0008587320167466,4.383480637393167e-05,0.0010777903406099,0.0247733467381149,0.0010940746869012,0.0001783388377593,1.0730207712654255e-10,7.084682718062129
apache__tinkerpop#org.apache.tinkerpop.gremlin.driver.SerializationBenchmark.testReadMessage1GraphSON#---3,0.0,1.2668360052393714e-10,-0.0002291975464863,-7.947987173025826,7.972232688094915e-06,-9.016128548066924,0.0001833299382839,0.0,-6.711800511971681e-05,-6.726558464164767,1.0,0.0,7.314036917831952e-06,0.0,-4.562863115281047e-05,0.0,0.000671443701338,0.0001001652732227,-0.0003839611107343,3.54926492974422e-17,1.3368646872739315e-16,0.0006904187918432,0.0007427619370697,3.9684614100964106e-05,0.0010381304411952,0.0241222277667801,0.0009857674540476,0.0001763841127571,-7.370432927391639e-10,6.487301376637883
apache__tinkerpop#org.apache.tinkerpop.gremlin.driver.SerializationBenchmark.testReadMessage1GraphSON#---4,0.0,1.3019550405218966e-10,-0.0002612177585067,-9.5019629423818,-4.214950778239352e-06,-7.414707647510167,0.0001811331775666,0.0,-6.489586296514887e-05,-2.83419701012811,1.0,0.0,7.30364959553893e-06,0.0,-4.324979910098323e-05,0.0,0.0007029777274679,0.000101387438839,-0.0004032612712139,2.9934457384348805e-17,5.269391385408315e-16,0.0006652278729908,0.0008587320167466,4.383480637393167e-05,0.0010777903406099,0.0247733467381149,0.0010940746869012,0.0001783388377593,1.0730207712654255e-10,7.084682718062129
apache__tinkerpop#org.apache.tinkerpop.gremlin.driver.SerializationBenchmark.testReadMessage1GraphSON#---5,0.0,1.3320510775377203e-10,-0.0001648140385698,7.639570830710991,-3.286170947712472e-06,2.946178101478856,0.0001947934401989,0.0,-8.690208353230182e-05,-11.747179312291047,1.0,0.0,7.397163318249935e-06,0.0,-5.450705846344533e-05,0.0,0.0007512846780753,8.700845109476503e-05,-0.0005465154704867,2.955396843395198e-16,6.167669081973563e-16,0.0005426958851059,0.000770586533343,2.005369564348368e-05,0.000682378487949,0.0203598461897647,0.0007792140319319,0.0001721317235202,-4.0321926047023024e-11,0.8960523587324268
apache__tinkerpop#org.apache.tinkerpop.gremlin.driver.SerializationBenchmark.testReadMessage1GraphSON#---6,0.0,1.62610730436765e-10,-0.0002092834015279,-9.180517223575103,-3.4341951623977007e-06,-8.969228403128367,0.0002475611590082,0.0,-0.0001052150703957,-9.17767074941552,1.0,0.0,7.112931714326978e-06,0.0,-6.865371203292076e-05,0.0,0.0009109675368323,0.0001156060058429,-0.0002194181811156,6.127062442793365e-17,3.151905976641377e-16,0.0009942744255058,0.0010335222762869,3.304345149520953e-05,0.0012745723493007,0.0202814646257079,0.0009746053390479,0.0002178083674515,-2.402558326919553e-10,-5.417730135219906
apache__tinkerpop#org.apache.tinkerpop.gremlin.driver.SerializationBenchmark.testReadMessage1GraphSON#---7,0.0,1.1771575202433502e-10,-5.877890859578486e-05,-9.188742287410983,-7.904989351990789e-06,-0.6517558899773792,0.0001924286788282,0.0,-9.464937767946692e-05,-3.8504886739066655,1.0,0.0,7.093247424183704e-06,0.0,-5.937203978176174e-05,0.0,0.0006008421374855,9.120974022353752e-05,-0.0001619104618814,9.237472118004715e-17,5.0618505190446586e-14,0.0007716626196499,0.0007478185624555,1.935007034259677e-05,0.0009524231805915,0.0180830085913285,0.0006224892191066,0.0001635640096182,-1.6403292653200534e-10,-13.625770335573318
apache__tinkerpop#org.apache.tinkerpop.gremlin.driver.SerializationBenchmark.testReadMessage1GraphSON#---8,0.0,1.2753991824428042e-10,-0.0001809219230534,-16.34612616490451,-6.69635101986565e-06,0.6750141678147485,0.0001944625541277,0.0,-8.752556740835098e-05,-1.7172327565173202,1.0,0.0,7.060869336377963e-06,0.0,-5.524120046494397e-05,0.0,0.0007429371615422,8.947431416086174e-05,-0.0002557641032181,8.257683129655805e-17,2.7386514429651873e-16,0.0007223991137157,0.0008868828891647,1.959414181719348e-05,0.0010360072397311,0.0182283017348563,0.0008028796128316,0.0001702128491106,-1.2339059298995332e-10,-4.396991403514242
apache__tinkerpop#org.apache.tinkerpop.gremlin.driver.SerializationBenchmark.testReadMessage1GraphSON#---9,0.0,1.3376195710561786e-10,-0.0003166787654544,-11.864960531045451,-1.7448775723160538e-05,-9.576657376041885,0.0001871031005647,0.0,-7.795569379862681e-05,-10.094183915645962,1.0,0.0,7.374770807221024e-06,0.0,-6.007454727844083e-05,0.0,0.0006906867664935,0.0001051221840737,-0.0001560698542708,6.88665662053292e-17,1.3017836558175993e-15,0.0009008401356023,0.0009185436952203,4.285168115951094e-05,0.0012857544492676,0.0202629125884039,0.0008266611046627,0.0001880764386208,-4.355741201984643e-10,-8.754469968574814
apache__tinkerpop#org.apache.tinkerpop.gremlin.driver.SerializationBenchmark.testWriteResponseBinary#---0,0.0,2.295196845372727e-13,-2.504526958914701e-05,40.58920324839038,-2.886000762857781e-07,42.962670994154905,1.99684543115036e-06,0.0,-9.330270148023608e-07,-67.37320448739682,1.0,0.0,6.937394577592135e-07,0.0,-3.235770989293115e-07,0.0,-4.756883843516516e-06,2.804957036233027e-06,-3.29009402927847e-05,2.978222447418168e-18,2.4482026847531066e-17,2.359706792986704e-05,7.660095780215395e-06,1.5734494103182935e-06,-3.501893298708176e-06,0.0556218561067655,1.5817281146840734e-05,1.896061413584699e-06,-8.536330505555873e-11,-144.3922060072388
apache__tinkerpop#org.apache.tinkerpop.gremlin.driver.SerializationBenchmark.testWriteResponseBinary#---1,0.0,2.353967508099492e-13,4.0691963768322144e-06,116.49819740582484,-4.968724029383623e-07,-12.07287074885106,1.7744047006030386e-06,0.0,-3.228519221064967e-07,31.52339342797061,1.0,0.0,7.039304158082765e-07,0.0,2.5266341211325924e-07,0.0,1.5546892463765253e-05,2.534419718693998e-06,-2.480730637918949e-05,3.1715686352177627e-18,1.2490135314101216e-17,2.8291494588035807e-05,1.5969327370741175e-05,1.5466567961197204e-06,1.7443033831556475e-05,0.0192444673865834,2.732475866203285e-05,1.8113363068993973e-06,-3.754804836205599e-11,-50.52421129541095
apache__tinkerpop#org.apache.tinkerpop.gremlin.driver.SerializationBenchmark.testWriteResponseBinary#---2,0.0,8.586848902456661e-13,-2.4959990116079195e-05,113.55652596405788,-3.656980003454711e-07,1.1006041738052166,1.9505377226940826e-06,0.0,-6.002252739455097e-07,135.4890924742128,1.0,0.0,7.137132850611565e-07,0.0,-1.472883982183208e-07,0.0,4.1038384596250737e-05,8.222069693419294e-07,-6.12191759199473e-05,3.5701226892189575e-18,1.4766109429800338e-17,3.738013574443116e-05,4.270819020095179e-05,1.291723765415528e-06,2.5597786711309303e-05,0.0119095850902839,5.586827175824832e-05,2.1257651485425244e-06,-2.7813474920783217e-12,136.3449799978305
apache__tinkerpop#org.apache.tinkerpop.gremlin.driver.SerializationBenchmark.testWriteResponseBinary#---3,0.0,1.4279959610489918e-12,-5.02899154006142e-05,87.40556975908156,-1.258658366294791e-07,-1.5176240656553048,1.5165332723975956e-06,0.0,-4.3781303000338025e-07,-172.84837503459414,1.0,0.0,6.940223339570361e-07,0.0,-4.0634638712301386e-07,0.0,-8.82765516130256e-06,2.0324744182432503e-06,2.921272323466488e-06,4.003530219714595e-18,3.4020854128454537e-17,3.4390260673176344e-05,3.493095965879682e-05,1.419896607033225e-06,2.693926669676874e-05,0.0049745765516062,4.344057074980104e-05,1.9965024276893843e-06,2.417801566704496e-10,108.33760127660555
apache__tinkerpop#org.apache.tinkerpop.gremlin.driver.SerializationBenchmark.testWriteResponseBinary#---4,0.0,2.295196845372727e-13,-2.504526958914701e-05,40.58920324839038,-2.886000762857781e-07,42.962670994154905,1.99684543115036e-06,0.0,-9.330270148023608e-07,-67.37320448739682,1.0,0.0,6.937394577592135e-07,0.0,-3.235770989293115e-07,0.0,-4.756883843516516e-06,2.804957036233027e-06,-3.29009402927847e-05,2.978222447418168e-18,2.4482026847531066e-17,2.359706792986704e-05,7.660095780215395e-06,1.5734494103182935e-06,-3.501893298708176e-06,0.0556218561067655,1.5817281146840734e-05,1.896061413584699e-06,-8.536330505555873e-11,-144.3922060072388
apache__tinkerpop#org.apache.tinkerpop.gremlin.driver.SerializationBenchmark.testWriteResponseBinary#---5,0.0,2.353967508099492e-13,4.0691963768322144e-06,116.49819740582484,-4.968724029383623e-07,-12.07287074885106,1.7744047006030386e-06,0.0,-3.228519221064967e-07,31.52339342797061,1.0,0.0,7.039304158082765e-07,0.0,2.5266341211325924e-07,0.0,1.5546892463765253e-05,2.534419718693998e-06,-2.480730637918949e-05,3.1715686352177627e-18,1.2490135314101216e-17,2.8291494588035807e-05,1.5969327370741175e-05,1.5466567961197204e-06,1.7443033831556475e-05,0.0192444673865834,2.732475866203285e-05,1.8113363068993973e-06,-3.754804836205599e-11,-50.52421129541095
apache__tinkerpop#org.apache.tinkerpop.gremlin.driver.SerializationBenchmark.testWriteResponseBinary#---6,0.0,2.353967508099492e-13,4.0691963768322144e-06,116.49819740582484,-4.968724029383623e-07,-12.07287074885106,1.7744047006030386e-06,0.0,-3.228519221064967e-07,31.52339342797061,1.0,0.0,7.039304158082765e-07,0.0,2.5266341211325924e-07,0.0,1.5546892463765253e-05,2.534419718693998e-06,-2.480730637918949e-05,3.1715686352177627e-18,1.2490135314101216e-17,2.8291494588035807e-05,1.5969327370741175e-05,1.5466567961197204e-06,1.7443033831556475e-05,0.0192444673865834,2.732475866203285e-05,1.8113363068993973e-06,-3.754804836205599e-11,-50.52421129541095
apache__tinkerpop#org.apache.tinkerpop.gremlin.driver.SerializationBenchmark.testWriteResponseBinary#---7,0.0,1.2903290138638262e-12,-1.4504477194526412e-05,65.4483834007845,-1.5349031244025369e-07,165.94267370074195,2.832906101938168e-06,0.0,-8.047153297252808e-07,145.80836659681827,1.0,0.0,7.018585750939858e-07,0.0,1.5645906980497016e-07,0.0,1.6462353507233136e-05,3.123260361397947e-06,-3.918187689614719e-05,3.492218698098424e-18,7.653303984104951e-17,5.981486988107124e-05,4.063985506831473e-05,1.8466737966169475e-06,5.601635330049269e-05,0.0218430882983579,3.597758696990052e-05,2.3983843877068376e-06,-1.3860532868427768e-10,59.95035144783219
apache__tinkerpop#org.apache.tinkerpop.gremlin.driver.SerializationBenchmark.testWriteResponseBinary#---8,0.0,9.175907146057637e-13,-3.1707175463622866e-05,138.462108567684,2.150131249270021e-06,-110.48752019869848,1.6908356385121422e-06,0.0,3.761098547959437e-06,-67.36968999968221,1.0,0.0,7.074642566206622e-07,0.0,3.356503401382856e-06,0.0,3.449276014723037e-05,4.18742259008114e-06,-2.8942754980289672e-05,2.9411665806868335e-18,8.993063938704501e-18,5.10665048854936e-05,4.706984466206427e-05,4.368751638513686e-06,5.884582719542253e-05,0.0157120286302215,1.909904766689329e-05,2.660107875318888e-06,1.1679359383613383e-10,164.25826507983172
apache__tinkerpop#org.apache.tinkerpop.gremlin.driver.SerializationBenchmark.testWriteResponseBinary#---9,0.0,4.91444552239062e-13,-1.1879735785875566e-05,-136.35094354002624,7.717622762666261e-07,-129.3277722316385,1.678068992920691e-06,0.0,8.723268331707373e-07,-60.70402572948327,1.0,0.0,7.061627898456595e-07,0.0,1.2355355239121815e-06,0.0,2.96612392577324e-05,3.622328090369525e-06,-3.782949063125116e-05,4.162626544522374e-18,1.6811981184478316e-17,3.725090803842696e-05,2.080780282655453e-05,2.7694879859404017e-06,5.637985459842791e-05,0.0345032024550504,1.90570198975042e-05,2.313324161575839e-06,1.275187290918833e-10,-137.44131477930284
apache__tinkerpop#org.apache.tinkerpop.gremlin.process.GraphMutateBenchmark.testAddVertexWithProps#---0,0.0,9.901341771344822e-12,7.857898822165215e-06,-96.21502261864312,1.1029537518797354e-05,-73.41115610156058,3.307498498831436e-05,0.0,-1.4942263114667254e-05,35.70855365890923,1.0,0.0,7.512875453751168e-06,0.0,-1.7461591474087316e-05,0.0,-3.970551993558087e-05,4.2818379824372586e-05,-0.0002471209806918,2.9218128558504583e-17,9.507219686920092e-17,0.0002477886728029,0.000208501023575,2.293001481962013e-05,0.0006958431169718,0.0659423953590029,0.0003693446350633,4.579131721574432e-05,-2.272255827277127e-09,-46.76272391629464
apache__tinkerpop#org.apache.tinkerpop.gremlin.process.GraphMutateBenchmark.testAddVertexWithProps#---1,0.0,1.036794860519923e-11,0.0001442601883206,-6.698876119438816,-1.5231121437756786e-05,-59.49854820953508,4.303644830890336e-05,0.0,-2.819388762120952e-05,78.1766356663963,1.0,0.0,7.983805930915508e-06,0.0,-7.217834105262064e-06,0.0,7.242150796916848e-05,5.834719179713199e-05,-0.0002464327275637,4.5080702855750976e-17,1.8524191712835962e-16,0.0003299334382951,0.0001267311203578,3.144467312677665e-05,0.0009259642344464,0.0066136300539986,0.0002494014658444,3.27484306522931e-05,-8.78397060540908e-10,-90.15036269850005
apache__tinkerpop#org.apache.tinkerpop.gremlin.process.GraphMutateBenchmark.testAddVertexWithProps#---2,0.0,1.036794860519923e-11,0.0001442601883206,-6.698876119438816,-1.5231121437756786e-05,-59.49854820953508,4.303644830890336e-05,0.0,-2.819388762120952e-05,78.1766356663963,1.0,0.0,7.983805930915508e-06,0.0,-7.217834105262064e-06,0.0,7.242150796916848e-05,5.834719179713199e-05,-0.0002464327275637,4.5080702855750976e-17,1.8524191712835962e-16,0.0003299334382951,0.0001267311203578,3.144467312677665e-05,0.0009259642344464,0.0066136300539986,0.0002494014658444,3.27484306522931e-05,-8.78397060540908e-10,-90.15036269850005
apache__tinkerpop#org.apache.tinkerpop.gremlin.process.GraphMutateBenchmark.testAddVertexWithProps#---4,0.0,9.347449511340675e-12,-2.3934071517354737e-05,-22.746528589776275,1.8315512659074927e-05,-73.81475712348715,3.7259421890164605e-05,0.0,-2.0159375799627733e-06,29.739476628307905,1.0,0.0,7.371282901333369e-06,0.0,-5.248368862660008e-06,0.0,0.0002078891908524,4.6708814919456806e-05,-0.0004141613710716,1.7950615471408832e-16,4.784287591721804e-16,7.109386689203749e-05,4.685649875781093e-05,2.9334300537413848e-05,0.0006695491048549,0.055638622383655,0.0003482906766792,4.348826639750392e-05,-1.402364896052331e-09,-30.431556540447986
