id,"y__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.8","y__agg_linear_trend__attr_""slope""__chunk_len_50__f_agg_""var""","y__fft_coefficient__attr_""imag""__coeff_27","y__fft_coefficient__attr_""real""__coeff_50","y__fft_coefficient__attr_""abs""__coeff_14","y__fft_coefficient__attr_""angle""__coeff_21","y__cwt_coefficients__coeff_13__w_2__widths_(2, 5, 10, 20)","y__fft_coefficient__attr_""abs""__coeff_54","y__fft_coefficient__attr_""imag""__coeff_62",y__time_reversal_asymmetry_statistic__lag_2,y__partial_autocorrelation__lag_9,"y__change_quantiles__f_agg_""var""__isabs_False__qh_0.6__ql_0.0","y__fft_coefficient__attr_""imag""__coeff_71","y__fft_coefficient__attr_""real""__coeff_41","y__fft_coefficient__attr_""abs""__coeff_53","y__fft_coefficient__attr_""angle""__coeff_81","y__agg_autocorrelation__f_agg_""mean""__maxlag_40",y__ar_coefficient__coeff_4__k_10,y__mean_second_derivative_central,"y__fft_coefficient__attr_""real""__coeff_79","y__agg_linear_trend__attr_""slope""__chunk_len_5__f_agg_""mean""","y__fft_coefficient__attr_""angle""__coeff_74","y__agg_linear_trend__attr_""stderr""__chunk_len_50__f_agg_""max""","y__cwt_coefficients__coeff_2__w_10__widths_(2, 5, 10, 20)","y__fft_coefficient__attr_""imag""__coeff_22","y__fft_coefficient__attr_""abs""__coeff_28","y__fft_coefficient__attr_""real""__coeff_51","y__fft_coefficient__attr_""real""__coeff_82","y__fft_aggregated__aggtype_""variance""","y__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""var"""
092a09c2b274437cacc47579598007d841832357369735c3c770b2ba6dca3454,64.74031007751938,-54035.86271432618,-99662.62103719756,-54441.68064068892,186061.6446712052,155.6291472353928,-2122.861028730088,151205.61669974474,-175581.67393321168,9953149554.6358,0.0045301736313463,215523.8068724236,52882.7171772315,-21374.658935647563,56086.70614970847,-177.06656563713136,0.4566366490626747,0.1096322769864072,-0.4158907510862818,37511.82115872473,-0.3636202137436051,140.93320818856964,92.75786019195654,6936.182627735492,-115271.221125267,232762.172545978,82531.93113501905,43440.53925492372,49178.796014452426,1654.8309671747206
096d04270888c86c3698b47942b1ccd5fcede77987562931d4177f7e95160639,-6.7615384615384615,207.97808016327545,-2052.3734722634617,8679.866069500484,39848.12599673069,-76.73195727421691,-20.67390797882369,14793.124699213133,3676.330555370111,-28738137.986948416,-0.0256631355388882,19882.9740495493,1164.9661430709966,-1483.7092334438669,3705.63743583845,22.498324303291493,0.6254668330936557,0.1297289962791159,0.1101800124146492,-12381.593055704274,0.302091237376381,171.6909976672134,9.680215291208714,2499.9965600221285,9603.2676940923,17907.658191675422,-1490.7867226951666,-9153.967885754815,68118.43693429556,8.199572559242778
0ae3bb3e0b0353563576befc8fd4549912995de9f069183fe0b20bce13d7cd57,185.52734375,-392240.87321777263,176035.9600093071,-60449.53770073877,1361628.5114292428,-177.48540063974409,357.02544750301644,246673.72940875567,175111.9017595548,9597945431.08639,0.0552225805112358,471204.0344616198,392192.5062731255,120506.5993764225,275900.5164602917,-4.905441686937833,0.3552428994070175,-0.0717286798641972,0.0552451893234016,44343.57349978619,1.6916277622159963,82.63082903437427,237.9862657069754,1253.68044842137,-375929.3302592698,236846.8230436697,295950.0007897896,-233971.87595553085,52063.817417900056,16896.742714300002
0b104201b2555d9eea01adaf120f401db50cdc0df2bc3457fcbce2a7d9948e28,-6.693486590038314,125.18957945527254,34820.1618071293,24941.03303918067,23119.98074990981,-87.6688032709684,-0.5715250686051868,14732.439509607302,-256.8452271980742,-344378.7781230578,-0.0845124238935458,10228.56391071206,18175.984431969293,5253.400100518263,41450.13983499421,116.99628573361213,0.3681316374381837,-0.0168736009273261,0.0387957790192427,4365.6657200471545,-0.1465811920157504,62.89791034132645,11.149590028903676,-466.6587151047351,-206036.08229629847,21901.76972657757,-12059.294546287503,14992.45023548976,47400.87814599976,18.108453835764177
0b457d358285ce6a2337cf4c69d227e8c1e0d6925782c0dc1d876fdef7bf1e06,7.203007518796992,567.8425456507294,9169.613442937458,-3956.616177048404,9506.463189083535,-171.9995770008115,-299.62132331510776,2485.0841448941314,3524.838164361648,3472706.28154133,0.025207485858709,84334.44872251009,-8138.316408260593,10172.678869624942,9609.984998758042,41.96076131991949,0.3519689231997243,0.0690027478393222,-0.0512104283054003,-13926.172266719575,-1.144347678896967,65.42345708093859,5.771765478641475,687.293728867064,-10154.94060377165,4175.676880111528,-9474.404351054269,5491.359149538217,76058.71687070515,29.93537978680351
0b659d324c401313e25e29ab2d218d2968a1da941b27e0738faa099d9c9ea2a4,-885.7105263157895,-26969.068707476345,-8515.923614042811,31378.265593803902,17103.33154023567,-145.69279920664422,884.6413964154273,29764.110885117963,34212.86510448271,32065332.5220634,-0.1352393374972525,88890.62444092333,-49054.044303534574,-42734.94124139944,49402.461227210406,-126.30238803230182,0.0044022425209272,-0.1371687552704573,-0.4186840471756672,-590.9785948497956,-0.1208486547428529,-61.20139551312325,47.79089072224912,939.0690396443744,-27051.80973242072,32476.548268318467,-15277.725868007868,-21516.164172722023,59475.21676497957,1237.7490271500042
0c0c478de9a3c2ff59c9ca2cbe986e4965824ecfaee1d73b975b8d857ec0674a,-17.63054187192118,-12580.405111465683,5064.559290985261,16921.67727426803,40620.47929930024,81.744441498556,-5.31956050956767,19441.839482930587,11971.780172568571,31044045.71721566,0.0024830252256646,87651.46237294932,-10752.226080732144,16396.97694345388,28311.36209109441,-156.44404786800274,0.3231206091884446,0.0810872010632985,0.1427684667908131,-21873.502216019344,-0.1209339537153955,-69.329687863398,34.722275848264346,-697.1493168345651,-589.2431380346189,16304.92775125384,15582.368644129798,-25858.80483226052,66902.16588505937,620.0205294559944
0ce67779eaa33056a996ccdeabeb3c04e48d41388d5fa734c30f505d7583b559,-26.27972027972028,5121374.85549599,-278875.9734295453,719773.7904746955,1670028.193819351,-7.651035694585692,3189.682952673106,715916.2798452576,725101.2015890833,103366393562.92232,0.0130852215793974,20409024.160377063,-473589.6011898858,-945721.1486430324,2198453.815545279,8.756823310836376,0.4976550537807943,-0.0220619383778535,-0.1918063314711359,67211.75766987166,2.5273878548792204,33.766404519313234,738.5293379674147,57838.1945002877,650566.3899921156,937606.7888940374,709041.7310988571,-74286.84361941367,36662.38515496141,49314.58504960904
0ddb434d18f5ca44cbdb353ba0ae6d9d34a2485a53f5b4efafee103d52cf842c,-22.02928870292887,-5654.686277272725,30292.170478017222,16826.435156520092,53775.37405383984,-29.343199795915,10.660513035256823,71471.30034898609,57407.33797859126,21970297.76755749,0.0049688999800275,194136.9189887801,-4598.192503310079,-2099.270654709351,5528.284679424582,-165.17803012465237,0.5444887813322163,0.1134714486294167,0.0567970204841713,30585.83165639876,2.630211528632132,164.30710197233643,28.112739166637983,1407.8092631719126,-101741.22924776709,100982.5633651804,-21320.995342941904,-28020.27074152632,57716.08622338979,261.3403779863303
101e17ae7801e4acefab9ca1d685221eeda35fd6edd3ee644028cfac0534d31e,-4.150170648464163,-298089.80849328777,-2551.738459583132,-53330.683416317865,454528.774168162,121.64514548449496,82.45959905284619,109300.21698651456,53642.500576595776,-78291063.72653823,-0.0269020124707442,62522.32274874641,23711.933893123853,82363.65973637115,77933.4862989731,-27.207908792577825,0.6332081668880388,-0.0372797434452948,0.0,-8990.091265886815,-15.20877717643545,-140.72871433638497,64.50313519608436,1993.894908481244,696087.317184715,7316.598527370363,-57819.86747733552,14071.888711064928,41280.57179368729,326.42358905444087
