id,y__median,y__quantile__q_0.3,y__quantile__q_0.2,y__quantile__q_0.1,y__quantile__q_0.4,"y__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""min""",y__quantile__q_0.7,y__quantile__q_0.6,"y__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""min""",y__minimum,y__sum_values,y__quantile__q_0.8,"y__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""min""","y__fft_coefficient__attr_""real""__coeff_0","y__fft_coefficient__attr_""abs""__coeff_0",y__mean,y__quantile__q_0.9,y__root_mean_square,"y__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""mean""","y__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""mean""","y__linear_trend__attr_""intercept""","y__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""mean""","y__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""max""","y__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""max""","y__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""max""","y__cwt_coefficients__coeff_2__w_5__widths_(2, 5, 10, 20)","y__cwt_coefficients__coeff_1__w_2__widths_(2, 5, 10, 20)",y__abs_energy,"y__cwt_coefficients__coeff_13__w_10__widths_(2, 5, 10, 20)","y__cwt_coefficients__coeff_2__w_20__widths_(2, 5, 10, 20)"
warmup_results_0_8_linux2_i7_4790___Hotspot-default-java.json#nbody---4,0.1737535,0.1736737,0.173594,0.1734979,0.1737106,0.1735427936408977,0.1739266,0.173852,0.173478629402985,0.173407,347.630557,0.174026,0.173456587804878,347.63055699999995,347.63055699999995,0.1738152785,0.17416,0.173815477658966,0.1738325389177057,0.173832461402985,0.1738325849025487,0.1738319681951219,0.1747631170731707,0.1742249071945137,0.1744096256716418,0.1274167306206942,0.0962380831597159,60.42364054762899,0.266354990655813,0.0637283384818702
warmup_results_0_8_linux2_i7_4790___Hotspot-default-java.json#nbody---5,0.1737535,0.1736737,0.173594,0.1734979,0.1737106,0.1735427936408977,0.1739266,0.173852,0.173478629402985,0.173407,347.630557,0.174026,0.173456587804878,347.63055699999995,347.63055699999995,0.1738152785,0.17416,0.173815477658966,0.1738325389177057,0.173832461402985,0.1738325849025487,0.1738319681951219,0.1747631170731707,0.1742249071945137,0.1744096256716418,0.1274167306206942,0.0962380831597159,60.42364054762899,0.266354990655813,0.0637283384818702
warmup_results_0_8_linux2_i7_4790___Hotspot-default-java.json#nbody---11,0.173755,0.173679,0.173597,0.1734969,0.173712,0.1735439762219451,0.1739353,0.1738564,0.1734793958208955,0.173406,347.636337,0.1740302,0.1734549987804878,347.636337,347.636337,0.1738181684999999,0.174178,0.17381836856402,0.1738306730723192,0.1738305992835821,0.173830717311844,0.1738302965121951,0.1746846829268293,0.1742204016458853,0.1743937799999999,0.1274772461321233,0.0962109812184255,60.425650500515005,0.266262806397799,0.0636712605064023
warmup_results_0_8_linux2_i7_4790___Hotspot-default-java.json#nbody---20,0.173755,0.173679,0.173597,0.1734969,0.173712,0.1735439762219451,0.1739353,0.1738564,0.1734793958208955,0.173406,347.636337,0.1740302,0.1734549987804878,347.636337,347.636337,0.1738181684999999,0.174178,0.17381836856402,0.1738306730723192,0.1738305992835821,0.173830717311844,0.1738302965121951,0.1746846829268293,0.1742204016458853,0.1743937799999999,0.1274772461321233,0.0962109812184255,60.425650500515005,0.266262806397799,0.0636712605064023
warmup_results_0_8_linux2_i7_4790___Hotspot-default-java.json#nbody---22,0.173755,0.173679,0.173597,0.1734969,0.173712,0.1735439762219451,0.1739353,0.1738564,0.1734793958208955,0.173406,347.636337,0.1740302,0.1734549987804878,347.636337,347.636337,0.1738181684999999,0.174178,0.17381836856402,0.1738306730723192,0.1738305992835821,0.173830717311844,0.1738302965121951,0.1746846829268293,0.1742204016458853,0.1743937799999999,0.1274772461321233,0.0962109812184255,60.425650500515005,0.266262806397799,0.0636712605064023
warmup_results_0_8_linux2_i7_4790___Hotspot-default-java.json#nbody---24,0.173755,0.173679,0.173597,0.1734969,0.173712,0.1735439762219451,0.1739353,0.1738564,0.1734793958208955,0.173406,347.636337,0.1740302,0.1734549987804878,347.636337,347.636337,0.1738181684999999,0.174178,0.17381836856402,0.1738306730723192,0.1738305992835821,0.173830717311844,0.1738302965121951,0.1746846829268293,0.1742204016458853,0.1743937799999999,0.1274772461321233,0.0962109812184255,60.425650500515005,0.266262806397799,0.0636712605064023
warmup_results_0_8_linux2_i7_4790___Hotspot-default-java.json#nbody---12,0.173763,0.173676,0.1736048,0.1735069,0.17372,0.1735647418952618,0.173939,0.1738634,0.1735023340298507,0.173402,347.644814,0.174028,0.1734738634146341,347.644814,347.644814,0.173822407,0.174173,0.1738226033850028,0.1738528422169576,0.173852738522388,0.1738529202068965,0.1738520908292683,0.1747159414634146,0.1742478819700748,0.1744212592537313,0.1274870058577152,0.0962341755383193,60.42859489508,0.2663099997788615,0.0637031229744821
warmup_results_0_8_linux2_i7_4790___Hotspot-default-java.json#nbody---26,0.173763,0.173676,0.1736048,0.1735069,0.17372,0.1735647418952618,0.173939,0.1738634,0.1735023340298507,0.173402,347.644814,0.174028,0.1734738634146341,347.644814,347.644814,0.173822407,0.174173,0.1738226033850028,0.1738528422169576,0.173852738522388,0.1738529202068965,0.1738520908292683,0.1747159414634146,0.1742478819700748,0.1744212592537313,0.1274870058577152,0.0962341755383193,60.42859489508,0.2663099997788615,0.0637031229744821
warmup_results_0_8_linux2_i7_4790___Hotspot-default-java.json#nbody---13,0.173772,0.1736857,0.173614,0.173511,0.173726,0.1735551388154613,0.173951,0.173868,0.1734936195522387,0.173421,347.661604,0.174043,0.1734596109756097,347.661604,347.661604,0.173830802,0.1741833,0.1738309995213771,0.1738453040523691,0.1738452418358209,0.1738453555157421,0.1738448212926829,0.1747375804878048,0.1742342963216957,0.1744072832835821,0.1275312953434235,0.0963311334213553,60.434432789202,0.2663069663668777,0.0637235994128895
warmup_results_0_8_linux2_i7_4790___Hotspot-default-java.json#nbody---14,0.1737575,0.17367,0.173597,0.173497,0.1737156,0.1735334070199501,0.1739343,0.173855,0.1734683174626865,0.173411,347.63223400000004,0.174032,0.1734345890243902,347.63223400000004,347.63223400000004,0.173816117,0.174164,0.173816313495759,0.1738238690598503,0.1738238223582089,0.1738239067031484,0.173823573902439,0.1747050707317073,0.1742168926184538,0.1743902222388059,0.1274899864264896,0.0963022769463912,60.424221674512,0.2662714066819124,0.0637053034046433
warmup_results_0_8_linux2_i7_4790___Hotspot-default-java.json#nbody---29,0.1737575,0.17367,0.173597,0.173497,0.1737156,0.1735334070199501,0.1739343,0.173855,0.1734683174626865,0.173411,347.63223400000004,0.174032,0.1734345890243902,347.63223400000004,347.63223400000004,0.173816117,0.174164,0.173816313495759,0.1738238690598503,0.1738238223582089,0.1738239067031484,0.173823573902439,0.1747050707317073,0.1742168926184538,0.1743902222388059,0.1274899864264896,0.0963022769463912,60.424221674512,0.2662714066819124,0.0637053034046433
warmup_results_0_8_linux2_i7_4790___Hotspot-default-java.json#nbody---15,0.173759,0.173683,0.173604,0.173503,0.173719,0.1735409380174563,0.173937,0.173859,0.1734739891044776,0.173416,347.64461400000005,0.174033,0.1734461341463414,347.64461400000005,347.64461400000005,0.173822307,0.1741802,0.1738225036043233,0.1738320503640897,0.1738320021492537,0.173832086886057,0.1738316280731707,0.1747287414634146,0.1742282947630922,0.1744069676119402,0.1274333716685119,0.0962405092690088,60.42852551854999,0.2663063715221227,0.0636970334738095
warmup_results_0_8_linux2_i7_4790___Hotspot-default-java.json#nbody---16,0.173721,0.173586,0.173529,0.173427,0.173655,0.1734552535286783,0.1738743,0.173784,0.1733661962686567,0.173265,347.505641,0.173982,0.1733114085365853,347.505641,347.505641,0.1737528205,0.1740991,0.1737530361917152,0.1737731993017456,0.1737731064328358,0.1737732667946027,0.1737726604878048,0.1746522963414634,0.1741548698753117,0.1743282332835821,0.1273276375149962,0.096157286921482,60.380235171679,0.2662704414569326,0.0636487981442854
warmup_results_0_8_linux2_i7_4790___Hotspot-default-java.json#nbody---18,0.173721,0.173586,0.173529,0.173427,0.173655,0.1734552535286783,0.1738743,0.173784,0.1733661962686567,0.173265,347.505641,0.173982,0.1733114085365853,347.505641,347.505641,0.1737528205,0.1740991,0.1737530361917152,0.1737731993017456,0.1737731064328358,0.1737732667946027,0.1737726604878048,0.1746522963414634,0.1741548698753117,0.1743282332835821,0.1273276375149962,0.096157286921482,60.380235171679,0.2662704414569326,0.0636487981442854
warmup_results_0_8_linux2_i7_4790___Hotspot-default-java.json#nbody---8,0.173721,0.173586,0.173529,0.173427,0.173655,0.1734552535286783,0.1738743,0.173784,0.1733661962686567,0.173265,347.505641,0.173982,0.1733114085365853,347.505641,347.505641,0.1737528205,0.1740991,0.1737530361917152,0.1737731993017456,0.1737731064328358,0.1737732667946027,0.1737726604878048,0.1746522963414634,0.1741548698753117,0.1743282332835821,0.1273276375149962,0.096157286921482,60.380235171679,0.2662704414569326,0.0636487981442854
warmup_results_0_8_linux2_i7_4790___Hotspot-default-java.json#nbody---17,0.173766,0.1736797,0.1736028,0.173504,0.173718,0.1735468114089775,0.173938,0.173862,0.1734798392537313,0.173412,347.645132,0.1740352,0.1734538109756097,347.645132,347.645132,0.1738225659999999,0.174183,0.1738227632103948,0.1738380498902743,0.1738379906716417,0.1738381020749625,0.1738376192682926,0.174709331707317,0.1742321143017456,0.1744037904477612,0.1274546250080901,0.0962214110710876,60.428706020194,0.2663089391017345,0.0636975089421065
warmup_results_0_8_linux2_i7_4790___Hotspot-default-java.json#nbody---2,0.1737195,0.173585,0.173526,0.1734279,0.1736566,0.173462225361596,0.173878,0.1737802,0.1733790694029851,0.173266,347.50514,0.1739772,0.1733183658536585,347.50514,347.50514,0.17375257,0.174112,0.1737527895656671,0.1737792045760598,0.1737791212835821,0.1737792687541229,0.173778435707317,0.1747232670731707,0.1741782550997506,0.1743587952238806,0.1276693917155914,0.0964113817375319,60.380063763702,0.266215234985472,0.0637998722419195
warmup_results_0_8_linux2_i7_4790___Hotspot-default-java.json#nbody---23,0.173729,0.173593,0.173534,0.173435,0.173664,0.1734639130922693,0.173888,0.1737852,0.1733818865671642,0.173262,347.52010099999995,0.173982,0.1733210182926829,347.52010099999995,347.52010099999995,0.1737600504999999,0.1741152,0.1737602628859559,0.1737783098279302,0.1737782622686567,0.1737783705277361,0.1737778332926829,0.1746349158536585,0.1741695643516209,0.1743351517910447,0.1273206342881064,0.0961577099243508,60.38525791639298,0.2662033052697501,0.063591743755865
warmup_results_0_8_linux2_i7_4790___Hotspot-default-java.json#nbody---7,0.173729,0.173593,0.173534,0.173435,0.173664,0.1734639130922693,0.173888,0.1737852,0.1733818865671642,0.173262,347.52010099999995,0.173982,0.1733210182926829,347.52010099999995,347.52010099999995,0.1737600504999999,0.1741152,0.1737602628859559,0.1737783098279302,0.1737782622686567,0.1737783705277361,0.1737778332926829,0.1746349158536585,0.1741695643516209,0.1743351517910447,0.1273206342881064,0.0961577099243508,60.38525791639298,0.2662033052697501,0.063591743755865
warmup_results_0_8_linux2_i7_4790___Hotspot-default-java.json#nbody---25,0.173763,0.173687,0.1736107999999999,0.173515,0.173724,0.1735677636533666,0.173948,0.1738624,0.1735029185074627,0.173406,347.658766,0.1740422,0.1734773914634146,347.658766,347.658766,0.173829383,0.17419,0.1738295793501641,0.1738552080324189,0.1738551169701492,0.1738552747766117,0.1738544800487805,0.1747046597560975,0.1742438489027431,0.1744130667164179,0.1278300545772123,0.0964086838944234,60.43344531411,0.266284638312029,0.0638394274648277
warmup_results_0_8_linux2_i7_4790___Hotspot-default-java.json#nbody---27,0.1737755,0.173693,0.17362,0.173518,0.173735,0.1735607714588529,0.17395,0.1738714,0.1734960329850746,0.173408,347.67399800000004,0.174048,0.1734675,347.673998,347.673998,0.173836999,0.1741894,0.1738371965848621,0.1738516014588528,0.1738515378358209,0.1738516454362818,0.1738511232926829,0.1747558512195122,0.1742486377431421,0.1744256641791044,0.1274742215522858,0.0962879639087081,60.438741832968,0.2663344343775576,0.0637047801482549
warmup_results_0_8_linux2_i7_4790___Hotspot-default-java.json#nbody---28,0.1737715,0.173685,0.173615,0.173512,0.173727,0.1735645622069825,0.173945,0.173868,0.1735017880597015,0.173437,347.662514,0.174045,0.1734689414634146,347.662514,347.662514,0.173831257,0.1741894,0.1738314560518003,0.1738554504289277,0.1738553643880596,0.1738555198755622,0.1738547911951219,0.1747675512195122,0.1742562358229426,0.1744368358208955,0.1275178103029463,0.0962778415389285,60.434750226178,0.2663338833705833,0.0637218382162745
warmup_results_0_8_linux2_i7_4790___Hotspot-default-java.json#nbody---9,0.1737715,0.173685,0.173615,0.173512,0.173727,0.1735645622069825,0.173945,0.173868,0.1735017880597015,0.173437,347.662514,0.174045,0.1734689414634146,347.662514,347.662514,0.173831257,0.1741894,0.1738314560518003,0.1738554504289277,0.1738553643880596,0.1738555198755622,0.1738547911951219,0.1747675512195122,0.1742562358229426,0.1744368358208955,0.1275178103029463,0.0962778415389285,60.434750226178,0.2663338833705833,0.0637218382162745
warmup_results_0_8_linux2_i7_4790___Hotspot-default-java.json#nbody---3,0.173777,0.173694,0.1736238,0.1735159,0.173734,0.1735676332169576,0.1739583,0.173871,0.1735008464179104,0.173439,347.677239,0.174051,0.173475781707317,347.677239,347.677239,0.1738386194999999,0.1741952,0.1738388192308999,0.173860704329177,0.1738606260597015,0.1738607636431784,0.1738600174390243,0.1748581670731707,0.1742660454862843,0.1744586868656716,0.127503982829335,0.0962858460467915,60.439870143186994,0.2663436634216749,0.0637105873507499
warmup_results_0_8_linux2_i7_4790___Hotspot-default-java.json#nbody---6,0.173775,0.173694,0.1736178,0.173517,0.173733,0.1735620480673316,0.1739543,0.17387,0.1734977080597015,0.173431,347.673633,0.17405,0.1734710243902439,347.673633,347.673633,0.1738368165,0.1741981,0.1738370137755607,0.1738483238453865,0.1738482714776119,0.1738483655652173,0.1738479605121951,0.1746879390243902,0.1742313882044887,0.1744019917910448,0.1275185177228134,0.0962997521712264,60.438614716809,0.2663423966483759,0.0637405830532959
warmup_results_0_8_linux2_i7_4790___Hotspot-default-java.json#richards---0,0.277943,0.2778637,0.277808,0.2775214,0.277906,0.2719182516334164,0.278024,0.277982,0.2718864353731343,0.26158,552.814668,0.278078,0.2718818621951219,552.814668,552.814668,0.276407334,0.2781493,0.276449221440602,0.2721792163092269,0.2721895933283582,0.2721707976911544,0.2722709991219512,0.2772131646341463,0.2726360585162095,0.2731950243283582,0.2052632630331188,0.1596891475249811,152.84834407023004,0.3995519577332193,0.1024446406058761
warmup_results_0_8_linux2_i7_4790___Hotspot-default-java.json#richards---29,0.277943,0.2778637,0.277808,0.2775214,0.277906,0.2719182516334164,0.278024,0.277982,0.2718864353731343,0.26158,552.814668,0.278078,0.2718818621951219,552.814668,552.814668,0.276407334,0.2781493,0.276449221440602,0.2721792163092269,0.2721895933283582,0.2721707976911544,0.2722709991219512,0.2772131646341463,0.2726360585162095,0.2731950243283582,0.2052632630331188,0.1596891475249811,152.84834407023004,0.3995519577332193,0.1024446406058761
warmup_results_0_8_linux2_i7_4790___Hotspot-default-java.json#richards---1,0.267464,0.267367,0.2672888,0.2669192,0.267426,0.2610826193266833,0.267532,0.2674974,0.2610605449253731,0.250124,531.5944900000001,0.267571,0.261037806097561,531.59449,531.59449,0.265797245,0.2676371,0.2658454856834266,0.2612983092593516,0.2613094031940298,0.2612893232203898,0.2613966717317073,0.2654236451219512,0.2616834856857855,0.2621358208955224,0.1977291958315252,0.1539378297652427,141.34764451651398,0.3824072509658513,0.099018721672347
warmup_results_0_8_linux2_i7_4790___Hotspot-default-java.json#richards---10,0.2750975,0.274911,0.274806,0.2743406,0.275005,0.2707888799625935,0.2753013,0.2752044,0.2707422862686567,0.263412,548.074974,0.2753922,0.2706399902439024,548.074974,548.074974,0.274037487,0.2755001,0.2740590985874561,0.2710338129201994,0.2710411609552238,0.2710278431709145,0.2710998612439024,0.2755862817073171,0.2714808500124688,0.2719880335820895,0.2063288399195859,0.1605394134253114,150.216779037138,0.4026450914506557,0.1031526225517029
warmup_results_0_8_linux2_i7_4790___Hotspot-default-java.json#richards---15,0.2750975,0.274911,0.274806,0.2743406,0.275005,0.2707888799625935,0.2753013,0.2752044,0.2707422862686567,0.263412,548.074974,0.2753922,0.2706399902439024,548.074974,548.074974,0.274037487,0.2755001,0.2740590985874561,0.2710338129201994,0.2710411609552238,0.2710278431709145,0.2710998612439024,0.2755862817073171,0.2714808500124688,0.2719880335820895,0.2063288399195859,0.1605394134253114,150.216779037138,0.4026450914506557,0.1031526225517029
warmup_results_0_8_linux2_i7_4790___Hotspot-default-java.json#richards---11,0.269303,0.269214,0.2691598,0.2689933,0.26926,0.2657603303740648,0.2694,0.269351,0.265735535522388,0.259783,536.9124449999999,0.269473,0.26571225,536.9124449999999,536.9124449999999,0.2684562224999999,0.2695761,0.2684704984850654,0.2659546201571072,0.2659607462089552,0.2659496424542728,0.2660089978536586,0.2694906487804878,0.2662882500872818,0.2666769947761193,0.2034039012480335,0.1579850606544202,144.15281711363895,0.3974006488847431,0.1018778373807391
warmup_results_0_8_linux2_i7_4790___Hotspot-default-java.json#richards---7,0.269303,0.269214,0.2691598,0.2689933,0.26926,0.2657603303740648,0.2694,0.269351,0.265735535522388,0.259783,536.9124449999999,0.269473,0.26571225,536.9124449999999,536.9124449999999,0.2684562224999999,0.2695761,0.2684704984850654,0.2659546201571072,0.2659607462089552,0.2659496424542728,0.2660089978536586,0.2694906487804878,0.2662882500872818,0.2666769947761193,0.2034039012480335,0.1579850606544202,144.15281711363895,0.3974006488847431,0.1018778373807391
warmup_results_0_8_linux2_i7_4790___Hotspot-default-java.json#richards---12,0.272566,0.272468,0.272406,0.2721787,0.2725216,0.267384107319202,0.27267,0.272619,0.2673497332835821,0.258385,542.526384,0.2727432,0.2673270256097561,542.526384,542.526384,0.271263192,0.2728511,0.2712948686195612,0.2676448519600997,0.2676537933731343,0.2676376321709145,0.2677235599756097,0.2724414890243902,0.2681163008852867,0.2686385422388059,0.2034231813401592,0.1580619031854211,147.20181147860998,0.3947556773219516,0.1015577270758718
warmup_results_0_8_linux2_i7_4790___Hotspot-default-java.json#richards---8,0.272566,0.272468,0.272406,0.2721787,0.2725216,0.267384107319202,0.27267,0.272619,0.2673497332835821,0.258385,542.526384,0.2727432,0.2673270256097561,542.526384,542.526384,0.271263192,0.2728511,0.2712948686195612,0.2676448519600997,0.2676537933731343,0.2676376321709145,0.2677235599756097,0.2724414890243902,0.2681163008852867,0.2686385422388059,0.2034231813401592,0.1580619031854211,147.20181147860998,0.3947556773219516,0.1015577270758718
warmup_results_0_8_linux2_i7_4790___Hotspot-default-java.json#richards---13,0.273059,0.2728847,0.272805,0.2725314,0.272964,0.2668194184289277,0.2732663,0.27316,0.2667862428358208,0.256892,543.3042569999999,0.2734124,0.2668106987804878,543.304257,543.304257,0.2716521284999999,0.274033,0.2716945969558458,0.2671143260124688,0.2671255304328358,0.26710524853973,0.2672131554146342,0.2720349073170732,0.2676390910723192,0.2682016146268656,0.2003051458744094,0.1556560529495185,147.63590802999903,0.3927633419054861,0.1001026006156778
warmup_results_0_8_linux2_i7_4790___Hotspot-default-java.json#richards---25,0.273059,0.2728847,0.272805,0.2725314,0.272964,0.2668194184289277,0.2732663,0.27316,0.2667862428358208,0.256892,543.3042569999999,0.2734124,0.2668106987804878,543.304257,543.304257,0.2716521284999999,0.274033,0.2716945969558458,0.2671143260124688,0.2671255304328358,0.26710524853973,0.2672131554146342,0.2720349073170732,0.2676390910723192,0.2682016146268656,0.2003051458744094,0.1556560529495185,147.63590802999903,0.3927633419054861,0.1001026006156778
warmup_results_0_8_linux2_i7_4790___Hotspot-default-java.json#richards---14,0.277882,0.277797,0.277738,0.2775175,0.277845,0.2722705274937656,0.2779693,0.277922,0.2722421446268657,0.262635,552.9276930000001,0.2780282,0.2722552780487805,552.927693,552.927693,0.2764638465,0.2781221,0.2765002691487939,0.2725372024713217,0.2725468424029851,0.2725293701034483,0.2726222581463414,0.2782751146341464,0.2730733460598503,0.273712697164179,0.2074190738886722,0.1618286032734958,152.90479767871102,0.4012769847692221,0.1037263005312112
warmup_results_0_8_linux2_i7_4790___Hotspot-default-java.json#richards---16,0.2635595,0.263456,0.263394,0.2628366,0.263513,0.2578397807980049,0.263665,0.263611,0.2577930131343284,0.248222,524.271741,0.263724,0.2577260341463415,524.2717409999999,524.2717409999999,0.2621358705,0.2638621,0.2621745169236238,0.258094339713217,0.2581042947164179,0.2580862816746627,0.258182154804878,0.2632497804878049,0.2585616042394015,0.2591259850746268,0.1967218192130072,0.1529528731463262,137.47095464827103,0.3790449411424931,0.0981033729812752
warmup_results_0_8_linux2_i7_4790___Hotspot-default-java.json#richards---17,0.2704425,0.2702947,0.2701918,0.2697903,0.2703705999999999,0.2651238547256858,0.270598,0.270512,0.2650772974626866,0.255986,538.23957,0.270681,0.2650294146341463,538.23957,538.23957,0.269119785,0.2707882,0.2691535673342358,0.2654529798703242,0.2654618820597015,0.2654457024977511,0.2655321736829268,0.2710508573170732,0.2659913265461346,0.2666147329850746,0.2010851436723669,0.1564374692061975,144.88728561749,0.3911669552470757,0.1004372072299424
warmup_results_0_8_linux2_i7_4790___Hotspot-default-java.json#richards---18,0.267231,0.267096,0.2669718,0.2666908,0.26717,0.2615894310349126,0.2673443,0.2672854,0.2615604511940299,0.252069,531.677503,0.267422,0.2615575085365853,531.677503,531.677503,0.2658387515,0.2675691,0.2658760173539999,0.2618570568877805,0.2618668164776119,0.2618491229985007,0.2619434270731707,0.2670151646341463,0.2623551839526184,0.262934987761194,0.2001114434795866,0.1560023495768753,141.38011320804898,0.3853077708521518,0.1001696490569113
warmup_results_0_8_linux2_i7_4790___Hotspot-default-java.json#richards---22,0.267231,0.267096,0.2669718,0.2666908,0.26717,0.2615894310349126,0.2673443,0.2672854,0.2615604511940299,0.252069,531.677503,0.267422,0.2615575085365853,531.677503,531.677503,0.2658387515,0.2675691,0.2658760173539999,0.2618570568877805,0.2618668164776119,0.2618491229985007,0.2619434270731707,0.2670151646341463,0.2623551839526184,0.262934987761194,0.2001114434795866,0.1560023495768753,141.38011320804898,0.3853077708521518,0.1001696490569113
warmup_results_0_8_linux2_i7_4790___Hotspot-default-java.json#richards---2,0.2685555,0.268456,0.2684,0.2681455,0.26851,0.2650870039401496,0.268678,0.2686114,0.2650557153731344,0.25927,535.5133310000001,0.2687742,0.2650257792682927,535.513331,535.513331,0.2677566655,0.268905,0.2677703348064297,0.265329052680798,0.2653349769850746,0.2653241844872564,0.2653815708780487,0.2693441195121951,0.2657567509975062,0.2662225992537313,0.2037758160419158,0.1587868670871232,143.40190440469502,0.3960351097268199,0.1014749032129917
warmup_results_0_8_linux2_i7_4790___Hotspot-default-java.json#richards---20,0.272136,0.2720107,0.2719298,0.2716679,0.272077,0.2671872908229427,0.27224,0.2721874,0.2671616259701493,0.258541,541.713301,0.2722982,0.2671670195121952,541.713301,541.713301,0.2708566505,0.272381,0.2708860478468622,0.2674184485910225,0.2674269101343284,0.267411602886057,0.2674930519268292,0.2721065036585366,0.2678531045885287,0.2683657834328358,0.2041121717143954,0.1588940086838463,146.75850183618502,0.3948389748197246,0.1019258983428357
warmup_results_0_8_linux2_i7_4790___Hotspot-default-java.json#richards---21,0.263324,0.2632317,0.263159,0.2629165,0.263282,0.2601916790399002,0.263416,0.2633714,0.260154296119403,0.254821,525.170882,0.263477,0.2601200109756097,525.1708820000001,525.1708820000001,0.262585441,0.263587,0.2625984545376496,0.2605127335561097,0.2605176685223881,0.2605086686476762,0.2605560002682927,0.2660135048780487,0.2609777249127182,0.2615920929850746,0.2169139339819225,0.1735845439184746,137.915896651124,0.3873281247101803,0.1081608341314735
warmup_results_0_8_linux2_i7_4790___Hotspot-default-java.json#richards---23,0.266588,0.2664627,0.266347,0.2657085,0.266533,0.2604846593640897,0.2666943,0.266638,0.2604458679104477,0.250051,530.021883,0.266755,0.2603515219512195,530.0218830000001,530.0218830000001,0.2650109415,0.266841,0.2650548349304432,0.2607383261147132,0.2607488415970149,0.2607297855217391,0.2608318468536585,0.264820593902439,0.2611528760598504,0.2616115537313432,0.1970168172096096,0.1531290946509614,140.50813104000903,0.3823478156789334,0.0985412811587709
warmup_results_0_8_linux2_i7_4790___Hotspot-default-java.json#richards---24,0.276004,0.275892,0.2758048,0.2755354,0.275949,0.2693911494264339,0.2761093,0.276053,0.2693516726865672,0.258219,548.673783,0.27617,0.2693479182926829,548.673783,548.673783,0.2743368914999999,0.276248,0.2743858043275353,0.269697165605985,0.269708690880597,0.2696878822773613,0.2697988854146341,0.2758756841463415,0.2702931648254364,0.2709717562686567,0.2038043296991818,0.1585758679065214,150.575139232937,0.3942318503773054,0.1013598441447814
warmup_results_0_8_linux2_i7_4790___Hotspot-default-java.json#richards---26,0.2777845,0.277707,0.277655,0.2775238,0.277742,0.2733978309476308,0.277873,0.277822,0.273364857761194,0.26565,553.3814100000001,0.2779622,0.2733454865853658,553.38141,553.38141,0.276690705,0.278089,0.2767130212874522,0.2736205230598503,0.2736280426716417,0.2736144241454273,0.2736872469512195,0.2771555182926829,0.2739885529052369,0.2744047258208955,0.2085179825846916,0.162315461356618,153.14019230006002,0.4060748145214237,0.104144680687199
warmup_results_0_8_linux2_i7_4790___Hotspot-default-java.json#richards---27,0.276125,0.276039,0.275983,0.2757879,0.276087,0.2737973476807979,0.276202,0.276161,0.2737694771641791,0.269628,551.121868,0.2762432,0.2737164731707317,551.121868,551.121868,0.275560934,0.276304,0.2755672357461677,0.2739870701097257,0.273990871,0.2739839442683658,0.2740207431463414,0.2773820121951219,0.2743217783042394,0.2746989510447761,0.2102461108893816,0.1635268944974696,151.87460283356802,0.4124543130294358,0.1050929800020292
warmup_results_0_8_linux2_i7_4790___Hotspot-default-java.json#richards---28,0.269951,0.26987,0.2698008,0.269379,0.269914,0.2641312486408977,0.270023,0.2699864,0.2640987920895523,0.254294,536.912131,0.270067,0.2640325804878048,536.9121309999999,536.9121309999999,0.2684560655,0.2701271,0.268495497770673,0.2643712936857855,0.2643813651343283,0.2643631094017991,0.2644602167804878,0.2688750987804878,0.2647879320324189,0.265283623880597,0.2008681246242918,0.1561707115959983,144.179664646243,0.388347039044153,0.100464546310014
warmup_results_0_8_linux2_i7_4790___Hotspot-default-java.json#richards---3,0.266951,0.2668687,0.2667917999999999,0.2654756,0.266914,0.2612467210099751,0.2670173,0.266983,0.2611877894029851,0.251528,530.976587,0.2670592,0.2610335975609756,530.976587,530.976587,0.2654882934999999,0.2671221,0.2655266690710172,0.2615223428952618,0.261532038761194,0.2615144435217391,0.2616079820975609,0.2666955597560976,0.2619831475561097,0.2625399123880597,0.1983723379325916,0.1541387459213906,141.008823975899,0.3845759071456028,0.0992605172570491
warmup_results_0_8_linux2_i7_4790___Hotspot-default-java.json#richards---6,0.2709725,0.270786,0.2706908,0.2704083,0.2708696,0.2676491259725686,0.2712873,0.27114,0.2676131447761194,0.261552,540.5696310000001,0.2713812,0.2675379243902439,540.5696310000001,540.5696310000001,0.2702848155,0.271495,0.2703049117713744,0.2679537841047381,0.267959877119403,0.2679492400389806,0.2680042758292683,0.2738473609756097,0.2684908182793017,0.2691361504477612,0.2045982471343921,0.1589330182513268,146.129490655461,0.3999536579687262,0.1020546016455526
