id,FCN,OSCNN,Rocket
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.roundtripCompressed#latencySeriesName=cubic&numberOfSignificantValueDigits=2---4,0.3744,0.4583050847457627,0.5419718309859155
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.roundtripCompressed#latencySeriesName=cubic&numberOfSignificantValueDigits=2---5,0.9111389236545683,0.9463148316651502,0.9811320754716981
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.roundtripCompressed#latencySeriesName=cubic&numberOfSignificantValueDigits=2---6,0.8924485125858126,0.9170638703527171,0.9720905739863085
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.roundtripCompressed#latencySeriesName=cubic&numberOfSignificantValueDigits=2---8,0.3072727272727273,0.34036363636363637,0.4680000000000001
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.roundtripCompressed#latencySeriesName=cubic&numberOfSignificantValueDigits=2---9,0.7889655172413793,0.6702222222222222,0.63375
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.roundtripCompressed#latencySeriesName=sparsed1&numberOfSignificantValueDigits=2---0,0.9004329004329004,0.9607390300230947,0.9806807727690893
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.roundtripCompressed#latencySeriesName=sparsed1&numberOfSignificantValueDigits=2---1,0.39448275862068966,0.52,0.503225806451613
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.roundtripCompressed#latencySeriesName=sparsed1&numberOfSignificantValueDigits=2---2,0.896551724137931,0.9170638703527171,0.9762845849802373
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.roundtripCompressed#latencySeriesName=sparsed1&numberOfSignificantValueDigits=2---3,0.9369369369369369,0.9607390300230947,0.9820143884892086
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.roundtripCompressed#latencySeriesName=sparsed1&numberOfSignificantValueDigits=2---4,0.9217603911980442,0.9515096065873743,0.9926578560939794
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.roundtripCompressed#latencySeriesName=sparsed1&numberOfSignificantValueDigits=2---6,0.5942857142857142,0.6729411764705882,0.56
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.roundtripCompressed#latencySeriesName=sparsed1&numberOfSignificantValueDigits=2---7,0.4926315789473684,0.4963636363636364,0.5020689655172413
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.roundtripCompressed#latencySeriesName=sparsed1&numberOfSignificantValueDigits=2---9,0.6400000000000001,0.5447619047619048,0.47392405063291143
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.roundtripCompressed#latencySeriesName=sparsed1&numberOfSignificantValueDigits=3---6,0.9441340782122905,0.973531310522918,0.9898989898989902
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.roundtripCompressed#latencySeriesName=sparsed2&numberOfSignificantValueDigits=2---6,0.1808695652173913,0.2752941176470588,0.45217391304347826
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.roundtripCompressed#latencySeriesName=sparsed2&numberOfSignificantValueDigits=2---8,0.38133333333333336,0.5505882352941176,0.5132467532467533
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.roundtripCompressed#latencySeriesName=sparsed2&numberOfSignificantValueDigits=2---9,0.8555078683834049,0.9140625,0.9711846318036285
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.roundtripCompressed#latencySeriesName=sumOfjHiccupLines&numberOfSignificantValueDigits=3---1,0.9629629629629629,0.9568000000000001,0.9568
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.roundtripCompressed#latencySeriesName=sumOfjHiccupLines&numberOfSignificantValueDigits=3---2,0.9533333333333334,0.9454545454545454,0.9533333333333335
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.roundtripCompressed#latencySeriesName=sumOfjHiccupLines&numberOfSignificantValueDigits=3---3,0.9852631578947368,0.975,0.96
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.roundtripCompressed#latencySeriesName=sumOfjHiccupLines&numberOfSignificantValueDigits=3---4,0.9495652173913045,0.9495652173913045,0.9957446808510638
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.roundtripCompressed#latencySeriesName=sumOfjHiccupLines&numberOfSignificantValueDigits=3---5,0.8666666666666667,0.7923809523809524,0.5960975609756098
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.roundtripCompressed#latencySeriesName=sumOfjHiccupLines&numberOfSignificantValueDigits=3---6,0.5942857142857143,0.6174999999999999,0.6187341772151899
