id,FCN,OSCNN,Rocket
warmup_results_0_8_linux2_i7_4790___C-default-c.json#richards---19,0.9226569608735213,0.9762845849802373,0.9903809157368219
warmup_results_0_8_linux2_i7_4790___C-default-c.json#richards---2,0.9494382022471909,0.9711846318036285,0.9903809157368219
warmup_results_0_8_linux2_i7_4790___C-default-c.json#richards---20,0.7819548872180451,0.8606271777003484,0.9701492537313433
warmup_results_0_8_linux2_i7_4790___C-default-c.json#richards---21,0.529122807017544,0.52,0.5492134831460674
warmup_results_0_8_linux2_i7_4790___C-default-c.json#richards---23,0.9441340782122905,0.9689440993788819,0.9839060461070032
warmup_results_0_8_linux2_i7_4790___C-default-c.json#richards---24,0.947819871336669,0.9778206364513019,0.9903809157368219
warmup_results_0_8_linux2_i7_4790___C-default-c.json#richards---25,0.9762845849802373,0.8435114503816794,0.9856781802864365
warmup_results_0_8_linux2_i7_4790___C-default-c.json#richards---26,0.9689440993788819,0.8435114503816794,0.9894076108277758
warmup_results_0_8_linux2_i7_4790___C-default-c.json#richards---27,0.9617950272892662,0.9826589595375721,0.9903809157368219
warmup_results_0_8_linux2_i7_4790___C-default-c.json#richards---3,0.7222222222222223,0.6400000000000001,0.703529411764706
warmup_results_0_8_linux2_i7_4790___C-default-c.json#richards---4,0.22285714285714284,0.52,0.507
warmup_results_0_8_linux2_i7_4790___C-default-c.json#richards---5,0.9724409448818898,0.9806807727690893,0.9903809157368219
warmup_results_0_8_linux2_i7_4790___C-default-c.json#richards---6,0.9522998296422487,0.9676966292134831,0.9903809157368219
warmup_results_0_8_linux2_i7_4790___C-default-c.json#richards---7,0.9004329004329004,0.9662664379645513,0.9903809157368219
warmup_results_0_8_linux2_i7_4790___C-default-c.json#richards---8,0.9617950272892662,0.9862442684451855,0.9903809157368219
warmup_results_0_8_linux2_i7_4790___C-default-c.json#richards---9,0.9342915811088297,0.9187279151943464,0.9903809157368219
warmup_results_0_8_linux2_i7_4790___C-default-c.json#spectralnorm---0,0.5925581395348837,0.5649382716049383,0.5977011494252874
warmup_results_0_8_linux2_i7_4790___C-default-c.json#spectralnorm---1,0.9970501474926253,0.9970501474926253,0.9983660130718954
warmup_results_0_8_linux2_i7_4790___C-default-c.json#spectralnorm---10,0.9970821175489787,0.9915254237288135,0.9996076892899178
warmup_results_0_8_linux2_i7_4790___C-default-c.json#spectralnorm---11,0.9965928449744463,0.9930971007823286,0.999603646452636
warmup_results_0_8_linux2_i7_4790___C-default-c.json#spectralnorm---12,0.9992076069730589,0.9992076069730589,0.9996076892899178
warmup_results_0_8_linux2_i7_4790___C-default-c.json#spectralnorm---13,0.5416666666666667,0.5479569892473118,0.5306122448979593
warmup_results_0_8_linux2_i7_4790___C-default-c.json#spectralnorm---14,0.5360824742268041,0.563855421686747,0.52
warmup_results_0_8_linux2_i7_4790___C-default-c.json#spectralnorm---15,0.9965928449744463,0.9914204003813155,0.999603646452636
warmup_results_0_8_linux2_i7_4790___C-default-c.json#spectralnorm---16,0.9987995198079231,0.9996076892899178,0.9996076892899178
warmup_results_0_8_linux2_i7_4790___C-default-c.json#spectralnorm---17,0.9961256995264743,0.9919924634950542,0.9983660130718954
warmup_results_0_8_linux2_i7_4790___C-default-c.json#spectralnorm---18,0.9965928449744463,0.9965928449744463,1.0
warmup_results_0_8_linux2_i7_4790___C-default-c.json#spectralnorm---19,0.9979364424267437,0.9951605807303123,0.9991993594875901
warmup_results_0_8_linux2_i7_4790___C-default-c.json#spectralnorm---2,0.9979364424267437,0.9965928449744463,0.9897959183673471
warmup_results_0_8_linux2_i7_4790___C-default-c.json#spectralnorm---20,0.9970821175489787,0.9575660528422738,0.9992076069730589
warmup_results_0_8_linux2_i7_4790___C-default-c.json#spectralnorm---21,0.9979364424267437,0.9863013698630136,1.0
warmup_results_0_8_linux2_i7_4790___C-default-c.json#spectralnorm---22,0.9961256995264743,0.9956483899042645,1.0
warmup_results_0_8_linux2_i7_4790___C-default-c.json#spectralnorm---23,0.9925512104283054,0.9876796714579056,1.0
warmup_results_0_8_linux2_i7_4790___C-default-c.json#spectralnorm---24,0.9877450980392156,0.987205943045811,0.9902837155071902
warmup_results_0_8_linux2_i7_4790___C-default-c.json#spectralnorm---25,0.9965928449744463,0.9908345393150024,0.9991993594875901
warmup_results_0_8_linux2_i7_4790___C-default-c.json#spectralnorm---26,0.9983660130718954,0.9951605807303123,1.0
warmup_results_0_8_linux2_i7_4790___C-default-c.json#spectralnorm---27,0.9925512104283054,0.990234375,0.9979364424267437
warmup_results_0_8_linux2_i7_4790___C-default-c.json#spectralnorm---28,0.9970501474926253,0.9808473592571096,1.0
warmup_results_0_8_linux2_i7_4790___C-default-c.json#spectralnorm---29,0.9979364424267437,0.9908345393150024,0.999603646452636
warmup_results_0_8_linux2_i7_4790___C-default-c.json#spectralnorm---3,0.9979364424267437,0.9987868985038417,1.0
warmup_results_0_8_linux2_i7_4790___C-default-c.json#spectralnorm---4,0.9979364424267437,0.9936305732484076,0.9987868985038417
warmup_results_0_8_linux2_i7_4790___C-default-c.json#spectralnorm---5,0.9970501474926253,0.9936305732484076,1.0
warmup_results_0_8_linux2_i7_4790___C-default-c.json#spectralnorm---6,0.994661921708185,0.9970501474926253,1.0
warmup_results_0_8_linux2_i7_4790___C-default-c.json#spectralnorm---7,0.9965928449744463,0.988342625443487,1.0
warmup_results_0_8_linux2_i7_4790___C-default-c.json#spectralnorm---8,0.5416666666666667,0.5628235294117648,0.514851485148515
warmup_results_0_8_linux2_i7_4790___C-default-c.json#spectralnorm---9,0.9983660130718954,0.9987868985038417,1.0
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#binarytrees---0,0.65,0.8580000000000001,0.742857142857143
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#binarytrees---1,0.7696000000000001,0.52,0.5591397849462367
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#binarytrees---10,0.8914285714285715,0.9359999999999999,0.6933333333333332
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#binarytrees---11,0.7799999999999999,0.9805714285714285,0.9629629629629629
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#binarytrees---12,0.8223255813953487,0.7853061224489796,0.5842696629213483
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#binarytrees---13,0.6174999999999999,0.6381818181818183,0.5652173913043479
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#binarytrees---14,0.7428571428571429,0.78,0.6341463414634148
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#binarytrees---15,0.6275862068965516,0.7,0.5591397849462367
